2018,52,BRB,44,Wood and articles of wood; wood charcoal,622896.5
2018,56,BEL,44,Wood and articles of wood; wood charcoal,2383834018
2018,60,BMU,44,Wood and articles of wood; wood charcoal,3211.09
2018,68,BOL,44,Wood and articles of wood; wood charcoal,51320117.52
2018,70,BIH,44,Wood and articles of wood; wood charcoal,480544089
2018,72,BWA,44,Wood and articles of wood; wood charcoal,2160064.53
2018,76,BRA,44,Wood and articles of wood; wood charcoal,3144066279
2018,84,BLZ,44,Wood and articles of wood; wood charcoal,4702137.34
2018,90,SLB,44,Wood and articles of wood; wood charcoal,426694257.9
2018,96,BRN,44,Wood and articles of wood; wood charcoal,1587641.477
2018,100,BGR,44,Wood and articles of wood; wood charcoal,351532137.5
2018,104,MMR,44,Wood and articles of wood; wood charcoal,203371015.7
2018,108,BDI,44,Wood and articles of wood; wood charcoal,6154.056
2018,112,BLR,44,Wood and articles of wood; wood charcoal,1403879000
2018,116,KHM,44,Wood and articles of wood; wood charcoal,154892565.8
2018,120,CMR,44,Wood and articles of wood; wood charcoal,553049263.1
2018,124,CAN,44,Wood and articles of wood; wood charcoal,14236839109
2018,132,CPV,44,Wood and articles of wood; wood charcoal,85.81
2018,140,CAF,44,Wood and articles of wood; wood charcoal,14955550
2018,152,CHL,44,Wood and articles of wood; wood charcoal,2609664442
2018,156,CHN,44,Wood and articles of wood; wood charcoal,14844461247
2018,170,COL,44,Wood and articles of wood; wood charcoal,57565612.35
2018,174,COM,44,Wood and articles of wood; wood charcoal,88.56
2018,178,COG,44,Wood and articles of wood; wood charcoal,294110474.1
2018,180,COD,44,Wood and articles of wood; wood charcoal,51296320.22
2018,188,CRI,44,Wood and articles of wood; wood charcoal,73543333.42
2018,191,HRV,44,Wood and articles of wood; wood charcoal,972977143
2018,192,CUB,44,Wood and articles of wood; wood charcoal,35047954.44
2018,196,CYP,44,Wood and articles of wood; wood charcoal,232659.748
2018,203,CZE,44,Wood and articles of wood; wood charcoal,2543263464
2018,204,BEN,44,Wood and articles of wood; wood charcoal,7231849.232
2018,208,DNK,44,Wood and articles of wood; wood charcoal,876159744.9
2018,212,DMA,44,Wood and articles of wood; wood charcoal,6968.874
2018,214,DOM,44,Wood and articles of wood; wood charcoal,10921051
2018,218,ECU,44,Wood and articles of wood; wood charcoal,386190292.1
2018,222,SLV,44,Wood and articles of wood; wood charcoal,8263751.94
2018,231,ETH,44,Wood and articles of wood; wood charcoal,658310.192
2018,233,EST,44,Wood and articles of wood; wood charcoal,1802125969
2018,242,FJI,44,Wood and articles of wood; wood charcoal,46230889.35
2018,246,FIN,44,Wood and articles of wood; wood charcoal,3377207774
2018,251,FRA,44,Wood and articles of wood; wood charcoal,3021926538
2018,258,PYF,44,Wood and articles of wood; wood charcoal,235882.39
2018,266,GAB,44,Wood and articles of wood; wood charcoal,579341644.5
2018,268,GEO,44,Wood and articles of wood; wood charcoal,34249835.13
2018,270,GMB,44,Wood and articles of wood; wood charcoal,15604.546
2018,275,PSE,44,Wood and articles of wood; wood charcoal,36220159.18
2018,276,DEU,44,Wood and articles of wood; wood charcoal,9874565363
2018,288,GHA,44,Wood and articles of wood; wood charcoal,181386888.9
2018,300,GRC,44,Wood and articles of wood; wood charcoal,83391898.54
2018,304,GRL,44,Wood and articles of wood; wood charcoal,774.42
2018,308,GRD,44,Wood and articles of wood; wood charcoal,52151.429
2018,320,GTM,44,Wood and articles of wood; wood charcoal,118856542
2018,328,GUY,44,Wood and articles of wood; wood charcoal,39058194.73
2018,340,HND,44,Wood and articles of wood; wood charcoal,52737457.9
2018,344,HKG,44,Wood and articles of wood; wood charcoal,168086557.9
2018,348,HUN,44,Wood and articles of wood; wood charcoal,818526329
2018,352,ISL,44,Wood and articles of wood; wood charcoal,277905.807
2018,360,IDN,44,Wood and articles of wood; wood charcoal,4435145421
2018,364,IRN,44,Wood and articles of wood; wood charcoal,69176840
2018,372,IRL,44,Wood and articles of wood; wood charcoal,561829015.2
2018,376,ISR,44,Wood and articles of wood; wood charcoal,8276000
2018,380,ITA,44,Wood and articles of wood; wood charcoal,2224592863
2018,384,CIV,44,Wood and articles of wood; wood charcoal,131088888.2
2018,388,JAM,44,Wood and articles of wood; wood charcoal,3562680.79
2018,392,JPN,44,Wood and articles of wood; wood charcoal,317661057.7
2018,398,KAZ,44,Wood and articles of wood; wood charcoal,52206912.41
2018,400,JOR,44,Wood and articles of wood; wood charcoal,8227793.277
2018,404,KEN,44,Wood and articles of wood; wood charcoal,4693383.965
2018,410,KOR,44,Wood and articles of wood; wood charcoal,88799040
2018,414,KWT,44,Wood and articles of wood; wood charcoal,4138801
2018,417,KGZ,44,Wood and articles of wood; wood charcoal,484742
2018,418,LAO,44,Wood and articles of wood; wood charcoal,39791085
2018,422,LBN,44,Wood and articles of wood; wood charcoal,8131229.802
2018,426,LSO,44,Wood and articles of wood; wood charcoal,311692.413
2018,428,LVA,44,Wood and articles of wood; wood charcoal,2681561208
2018,430,LBR,44,Wood and articles of wood; wood charcoal,3274596.81
2018,434,LBY,44,Wood and articles of wood; wood charcoal,226228
2018,440,LTU,44,Wood and articles of wood; wood charcoal,1284888637
2018,442,LUX,44,Wood and articles of wood; wood charcoal,226655097.4
2018,446,MAC,44,Wood and articles of wood; wood charcoal,615352.063
2018,450,MDG,44,Wood and articles of wood; wood charcoal,7211778.72
2018,454,MWI,44,Wood and articles of wood; wood charcoal,9292115.419
2018,458,MYS,44,Wood and articles of wood; wood charcoal,3572300506
2018,462,MDV,44,Wood and articles of wood; wood charcoal,4.503
2018,466,MLI,44,Wood and articles of wood; wood charcoal,4382787.21
2018,470,MLT,44,Wood and articles of wood; wood charcoal,1514052.552
2018,480,MUS,44,Wood and articles of wood; wood charcoal,4006428.086
2018,484,MEX,44,Wood and articles of wood; wood charcoal,494818826
2018,490,S19,44,Wood and articles of wood; wood charcoal,165171471.8
2018,496,MNG,44,Wood and articles of wood; wood charcoal,355782.05
2018,498,MDA,44,Wood and articles of wood; wood charcoal,17568950
2018,499,MNE,44,Wood and articles of wood; wood charcoal,34391517.57
2018,504,MAR,44,Wood and articles of wood; wood charcoal,31708872.71
2018,508,MOZ,44,Wood and articles of wood; wood charcoal,31519557.09
2018,512,OMN,44,Wood and articles of wood; wood charcoal,23895032.96
2018,516,NAM,44,Wood and articles of wood; wood charcoal,38210150.6
2018,524,NPL,44,Wood and articles of wood; wood charcoal,284668.14
2018,528,NLD,44,Wood and articles of wood; wood charcoal,1673081662
2018,531,CUW,44,Wood and articles of wood; wood charcoal,1191951.953
2018,533,ABW,44,Wood and articles of wood; wood charcoal,163599.995
2018,554,NZL,44,Wood and articles of wood; wood charcoal,3629700045
2018,558,NIC,44,Wood and articles of wood; wood charcoal,9278887.22
2018,562,NER,44,Wood and articles of wood; wood charcoal,44711.647
2018,566,NGA,44,Wood and articles of wood; wood charcoal,20255746.85
2018,579,NOR,44,Wood and articles of wood; wood charcoal,667552970.3
2018,585,PLW,44,Wood and articles of wood; wood charcoal,30201.38
2018,586,PAK,44,Wood and articles of wood; wood charcoal,36195780.28
2018,591,PAN,44,Wood and articles of wood; wood charcoal,62994571
2018,600,PRY,44,Wood and articles of wood; wood charcoal,72040935
2018,604,PER,44,Wood and articles of wood; wood charcoal,119321034.3
2018,608,PHL,44,Wood and articles of wood; wood charcoal,675036904
2018,616,POL,44,Wood and articles of wood; wood charcoal,5561311784
2018,620,PRT,44,Wood and articles of wood; wood charcoal,827955797.1
2018,624,GNB,44,Wood and articles of wood; wood charcoal,76996130.66
2018,634,QAT,44,Wood and articles of wood; wood charcoal,7014698.834
2018,642,ROU,44,Wood and articles of wood; wood charcoal,1928854314
2018,643,RUS,44,Wood and articles of wood; wood charcoal,9006146461
2018,646,RWA,44,Wood and articles of wood; wood charcoal,109967.459
2018,662,LCA,44,Wood and articles of wood; wood charcoal,260001.47
2018,670,VCT,44,Wood and articles of wood; wood charcoal,78587.462
2018,678,STP,44,Wood and articles of wood; wood charcoal,2413.803
2018,682,SAU,44,Wood and articles of wood; wood charcoal,74254941.82
2018,686,SEN,44,Wood and articles of wood; wood charcoal,7937734.54
2018,688,SRB,44,Wood and articles of wood; wood charcoal,339748101
2018,690,SYC,44,Wood and articles of wood; wood charcoal,26931.565
2018,694,SLE,44,Wood and articles of wood; wood charcoal,20306429.52
2018,699,IND,44,Wood and articles of wood; wood charcoal,434620394.7
2018,702,SGP,44,Wood and articles of wood; wood charcoal,91108426.91
2018,703,SVK,44,Wood and articles of wood; wood charcoal,1075345845
2018,704,VNM,44,Wood and articles of wood; wood charcoal,3146463660
2018,705,SVN,44,Wood and articles of wood; wood charcoal,977327778.2
2018,710,ZAF,44,Wood and articles of wood; wood charcoal,583930282.4
2018,716,ZWE,44,Wood and articles of wood; wood charcoal,14643633.45
2018,724,ESP,44,Wood and articles of wood; wood charcoal,1823724227
2018,729,SDN,44,Wood and articles of wood; wood charcoal,1370953
2018,740,SUR,44,Wood and articles of wood; wood charcoal,68242589.9
2018,748,SWZ,44,Wood and articles of wood; wood charcoal,103797208.4
2018,752,SWE,44,Wood and articles of wood; wood charcoal,4227750150
2018,757,CHE,44,Wood and articles of wood; wood charcoal,586975126.7
2018,762,TJK,44,Wood and articles of wood; wood charcoal,213557
2018,764,THA,44,Wood and articles of wood; wood charcoal,2621888487
2018,768,TGO,44,Wood and articles of wood; wood charcoal,744751.651
2018,780,TTO,44,Wood and articles of wood; wood charcoal,5643655.745
2018,784,ARE,44,Wood and articles of wood; wood charcoal,244287756.7
2018,788,TUN,44,Wood and articles of wood; wood charcoal,28374944.09
2018,792,TUR,44,Wood and articles of wood; wood charcoal,817846980
2018,800,UGA,44,Wood and articles of wood; wood charcoal,32833859.13
2018,804,UKR,44,Wood and articles of wood; wood charcoal,1492545186
2018,807,MKD,44,Wood and articles of wood; wood charcoal,9189745.19
2018,818,EGY,44,Wood and articles of wood; wood charcoal,32758769.96
2018,826,GBR,44,Wood and articles of wood; wood charcoal,596521984.2
2018,834,TZA,44,Wood and articles of wood; wood charcoal,43090341.31
2018,842,USA,44,Wood and articles of wood; wood charcoal,9868268624
2018,854,BFA,44,Wood and articles of wood; wood charcoal,193045.752
2018,858,URY,44,Wood and articles of wood; wood charcoal,1049799600
2018,860,UZB,44,Wood and articles of wood; wood charcoal,3713882
2018,882,WSM,44,Wood and articles of wood; wood charcoal,166055.181
2018,887,YEM,44,Wood and articles of wood; wood charcoal,29136.51
2018,894,ZMB,44,Wood and articles of wood; wood charcoal,12261857.1
2019,4,AFG,44,Wood and articles of wood; wood charcoal,3891.59
2019,8,ALB,44,Wood and articles of wood; wood charcoal,28113490.25
2019,20,AND,44,Wood and articles of wood; wood charcoal,1576398.924
2019,24,AGO,44,Wood and articles of wood; wood charcoal,29760907.52
2019,28,ATG,44,Wood and articles of wood; wood charcoal,47390.289
2019,31,AZE,44,Wood and articles of wood; wood charcoal,650865.09
2019,32,ARG,44,Wood and articles of wood; wood charcoal,187587554.7
2019,36,AUS,44,Wood and articles of wood; wood charcoal,1618082453
2019,40,AUT,44,Wood and articles of wood; wood charcoal,4962827217
2019,44,BHS,44,Wood and articles of wood; wood charcoal,321227.866
2019,48,BHR,44,Wood and articles of wood; wood charcoal,20334497.56
2019,51,ARM,44,Wood and articles of wood; wood charcoal,1054936.21
2019,52,BRB,44,Wood and articles of wood; wood charcoal,500801
2019,56,BEL,44,Wood and articles of wood; wood charcoal,2320021052
2019,60,BMU,44,Wood and articles of wood; wood charcoal,58175.85
2019,68,BOL,44,Wood and articles of wood; wood charcoal,48935345.2
2019,70,BIH,44,Wood and articles of wood; wood charcoal,430192948.9
2019,72,BWA,44,Wood and articles of wood; wood charcoal,1807920.78
2019,76,BRA,44,Wood and articles of wood; wood charcoal,2904289217
2019,84,BLZ,44,Wood and articles of wood; wood charcoal,5308174.945
2019,96,BRN,44,Wood and articles of wood; wood charcoal,2424964.91
2019,100,BGR,44,Wood and articles of wood; wood charcoal,342917972.7
2019,104,MMR,44,Wood and articles of wood; wood charcoal,167914437.9
2019,108,BDI,44,Wood and articles of wood; wood charcoal,13712.864
2019,112,BLR,44,Wood and articles of wood; wood charcoal,1413998300
2019,116,KHM,44,Wood and articles of wood; wood charcoal,151906421
2019,120,CMR,44,Wood and articles of wood; wood charcoal,477692055.5
2019,124,CAN,44,Wood and articles of wood; wood charcoal,11643155670
2019,132,CPV,44,Wood and articles of wood; wood charcoal,31728.489
2019,140,CAF,44,Wood and articles of wood; wood charcoal,15195340.31
2019,144,LKA,44,Wood and articles of wood; wood charcoal,34379106.04
2019,152,CHL,44,Wood and articles of wood; wood charcoal,2348862158
2019,156,CHN,44,Wood and articles of wood; wood charcoal,13386569132
2019,170,COL,44,Wood and articles of wood; wood charcoal,47875129.16
2019,174,COM,44,Wood and articles of wood; wood charcoal,4491.645
2019,178,COG,44,Wood and articles of wood; wood charcoal,335646978.3
2019,180,COD,44,Wood and articles of wood; wood charcoal,51900187.08
2019,188,CRI,44,Wood and articles of wood; wood charcoal,64551117.11
2019,191,HRV,44,Wood and articles of wood; wood charcoal,922129069
2019,192,CUB,44,Wood and articles of wood; wood charcoal,41928021.53
2019,196,CYP,44,Wood and articles of wood; wood charcoal,276001.145
2019,203,CZE,44,Wood and articles of wood; wood charcoal,2547594059
2019,204,BEN,44,Wood and articles of wood; wood charcoal,25397014.18
2019,208,DNK,44,Wood and articles of wood; wood charcoal,891352769.4
2019,212,DMA,44,Wood and articles of wood; wood charcoal,2015.139
2019,214,DOM,44,Wood and articles of wood; wood charcoal,9398553.868
2019,218,ECU,44,Wood and articles of wood; wood charcoal,463742189
2019,222,SLV,44,Wood and articles of wood; wood charcoal,7097639.58
2019,231,ETH,44,Wood and articles of wood; wood charcoal,2636590.86
2019,233,EST,44,Wood and articles of wood; wood charcoal,1695415365
2019,242,FJI,44,Wood and articles of wood; wood charcoal,27893475.85
2019,246,FIN,44,Wood and articles of wood; wood charcoal,3040212248
2019,251,FRA,44,Wood and articles of wood; wood charcoal,2826364251
2019,258,PYF,44,Wood and articles of wood; wood charcoal,252246.693
2019,266,GAB,44,Wood and articles of wood; wood charcoal,610532195.3
2019,268,GEO,44,Wood and articles of wood; wood charcoal,35503591.54
2019,270,GMB,44,Wood and articles of wood; wood charcoal,2703097.849
2019,275,PSE,44,Wood and articles of wood; wood charcoal,38463212.81
2019,276,DEU,44,Wood and articles of wood; wood charcoal,9501559681
2019,288,GHA,44,Wood and articles of wood; wood charcoal,125371551.2
2019,300,GRC,44,Wood and articles of wood; wood charcoal,90737384.82
2019,308,GRD,44,Wood and articles of wood; wood charcoal,20234.816
2019,320,GTM,44,Wood and articles of wood; wood charcoal,128668654
2019,328,GUY,44,Wood and articles of wood; wood charcoal,35415432.08
2019,340,HND,44,Wood and articles of wood; wood charcoal,33715592.79
2019,344,HKG,44,Wood and articles of wood; wood charcoal,171697284.6
2019,348,HUN,44,Wood and articles of wood; wood charcoal,770066709
2019,352,ISL,44,Wood and articles of wood; wood charcoal,341157.553
2019,360,IDN,44,Wood and articles of wood; wood charcoal,3838152207
2019,364,IRN,44,Wood and articles of wood; wood charcoal,60626311.01
2019,372,IRL,44,Wood and articles of wood; wood charcoal,520859858.4
2019,376,ISR,44,Wood and articles of wood; wood charcoal,9169000
2019,380,ITA,44,Wood and articles of wood; wood charcoal,2274101426
2019,384,CIV,44,Wood and articles of wood; wood charcoal,117722506.5
2019,388,JAM,44,Wood and articles of wood; wood charcoal,3458356.261
2019,392,JPN,44,Wood and articles of wood; wood charcoal,317100660.9
2019,398,KAZ,44,Wood and articles of wood; wood charcoal,48911076.57
2019,400,JOR,44,Wood and articles of wood; wood charcoal,9711478.096
2019,404,KEN,44,Wood and articles of wood; wood charcoal,5064879.88
2019,410,KOR,44,Wood and articles of wood; wood charcoal,87396539
2019,414,KWT,44,Wood and articles of wood; wood charcoal,3972123
2019,417,KGZ,44,Wood and articles of wood; wood charcoal,4395416
2019,418,LAO,44,Wood and articles of wood; wood charcoal,52331428.42
2019,422,LBN,44,Wood and articles of wood; wood charcoal,12378325.02
2019,426,LSO,44,Wood and articles of wood; wood charcoal,253804.572
2019,428,LVA,44,Wood and articles of wood; wood charcoal,2500020339
2019,430,LBR,44,Wood and articles of wood; wood charcoal,4748986
2019,434,LBY,44,Wood and articles of wood; wood charcoal,18887
2019,440,LTU,44,Wood and articles of wood; wood charcoal,1223334276
2019,442,LUX,44,Wood and articles of wood; wood charcoal,196277886.5
2019,446,MAC,44,Wood and articles of wood; wood charcoal,490352.4
2019,450,MDG,44,Wood and articles of wood; wood charcoal,6968107.164
2019,454,MWI,44,Wood and articles of wood; wood charcoal,7807226.995
2019,458,MYS,44,Wood and articles of wood; wood charcoal,3008444394
2019,462,MDV,44,Wood and articles of wood; wood charcoal,12073.41
2019,466,MLI,44,Wood and articles of wood; wood charcoal,5398474.53
2019,470,MLT,44,Wood and articles of wood; wood charcoal,1351553.799
2019,478,MRT,44,Wood and articles of wood; wood charcoal,5540.6
2019,480,MUS,44,Wood and articles of wood; wood charcoal,3946503.294
2019,484,MEX,44,Wood and articles of wood; wood charcoal,536585186
2019,490,S19,44,Wood and articles of wood; wood charcoal,149179910.2
2019,496,MNG,44,Wood and articles of wood; wood charcoal,603461.23
2019,498,MDA,44,Wood and articles of wood; wood charcoal,21289874
2019,499,MNE,44,Wood and articles of wood; wood charcoal,39036169.19
2019,500,MSR,44,Wood and articles of wood; wood charcoal,50.311
2019,504,MAR,44,Wood and articles of wood; wood charcoal,31935478
2019,508,MOZ,44,Wood and articles of wood; wood charcoal,84062671.17
2019,512,OMN,44,Wood and articles of wood; wood charcoal,18408632.93
2019,516,NAM,44,Wood and articles of wood; wood charcoal,43466355.09
2019,524,NPL,44,Wood and articles of wood; wood charcoal,468194.16
2019,528,NLD,44,Wood and articles of wood; wood charcoal,1672631562
2019,531,CUW,44,Wood and articles of wood; wood charcoal,1337364.884
2019,533,ABW,44,Wood and articles of wood; wood charcoal,168705.023
2019,554,NZL,44,Wood and articles of wood; wood charcoal,3314820419
2019,558,NIC,44,Wood and articles of wood; wood charcoal,10378250.81
2019,562,NER,44,Wood and articles of wood; wood charcoal,61680.362
2019,566,NGA,44,Wood and articles of wood; wood charcoal,3855150.82
2019,579,NOR,44,Wood and articles of wood; wood charcoal,643481388.3
2019,586,PAK,44,Wood and articles of wood; wood charcoal,37962073.32
2019,591,PAN,44,Wood and articles of wood; wood charcoal,49597567
2019,598,PNG,44,Wood and articles of wood; wood charcoal,358949015.3
2019,600,PRY,44,Wood and articles of wood; wood charcoal,60809049
2019,604,PER,44,Wood and articles of wood; wood charcoal,120885031.7
2019,608,PHL,44,Wood and articles of wood; wood charcoal,656375131
2019,616,POL,44,Wood and articles of wood; wood charcoal,3469217564
2019,620,PRT,44,Wood and articles of wood; wood charcoal,783241158.5
2019,626,TLS,44,Wood and articles of wood; wood charcoal,97659.66
2019,634,QAT,44,Wood and articles of wood; wood charcoal,1489061.634
2019,642,ROU,44,Wood and articles of wood; wood charcoal,1802391783
2019,643,RUS,44,Wood and articles of wood; wood charcoal,8625033042
2019,646,RWA,44,Wood and articles of wood; wood charcoal,123870.83
2019,662,LCA,44,Wood and articles of wood; wood charcoal,96725.61
2019,670,VCT,44,Wood and articles of wood; wood charcoal,115704.54
2019,678,STP,44,Wood and articles of wood; wood charcoal,2234.571
2019,682,SAU,44,Wood and articles of wood; wood charcoal,89379461.5
2019,686,SEN,44,Wood and articles of wood; wood charcoal,5687573.136
2019,688,SRB,44,Wood and articles of wood; wood charcoal,306544204
2019,690,SYC,44,Wood and articles of wood; wood charcoal,12610.001
2019,699,IND,44,Wood and articles of wood; wood charcoal,477649196.8
2019,702,SGP,44,Wood and articles of wood; wood charcoal,88019592.29
2019,703,SVK,44,Wood and articles of wood; wood charcoal,1004299257
2019,704,VNM,44,Wood and articles of wood; wood charcoal,3455425733
2019,705,SVN,44,Wood and articles of wood; wood charcoal,879239556
2019,710,ZAF,44,Wood and articles of wood; wood charcoal,510165414.4
2019,716,ZWE,44,Wood and articles of wood; wood charcoal,19478018.18
2019,724,ESP,44,Wood and articles of wood; wood charcoal,1724644159
2019,740,SUR,44,Wood and articles of wood; wood charcoal,70818219.51
2019,748,SWZ,44,Wood and articles of wood; wood charcoal,107824169.5
2019,752,SWE,44,Wood and articles of wood; wood charcoal,3948758184
2019,757,CHE,44,Wood and articles of wood; wood charcoal,542260172.4
2019,762,TJK,44,Wood and articles of wood; wood charcoal,203527
2019,764,THA,44,Wood and articles of wood; wood charcoal,2375791351
2019,768,TGO,44,Wood and articles of wood; wood charcoal,901956.751
2019,780,TTO,44,Wood and articles of wood; wood charcoal,4655594.84
2019,784,ARE,44,Wood and articles of wood; wood charcoal,271094991.3
2019,788,TUN,44,Wood and articles of wood; wood charcoal,26966003.8
2019,792,TUR,44,Wood and articles of wood; wood charcoal,874707790
2019,800,UGA,44,Wood and articles of wood; wood charcoal,35376213.05
2019,804,UKR,44,Wood and articles of wood; wood charcoal,1398290415
2019,807,MKD,44,Wood and articles of wood; wood charcoal,9523953.45
2019,818,EGY,44,Wood and articles of wood; wood charcoal,29130834.24
2019,826,GBR,44,Wood and articles of wood; wood charcoal,589196790.4
2019,834,TZA,44,Wood and articles of wood; wood charcoal,48267401.22
2019,842,USA,44,Wood and articles of wood; wood charcoal,8280268717
2019,854,BFA,44,Wood and articles of wood; wood charcoal,42578.893
2019,858,URY,44,Wood and articles of wood; wood charcoal,938306309
2019,860,UZB,44,Wood and articles of wood; wood charcoal,2111002.84
2019,882,WSM,44,Wood and articles of wood; wood charcoal,140574.06
2019,887,YEM,44,Wood and articles of wood; wood charcoal,163088.748
2019,894,ZMB,44,Wood and articles of wood; wood charcoal,23403033.44
2020,8,ALB,44,Wood and articles of wood; wood charcoal,29163521.81
2020,20,AND,44,Wood and articles of wood; wood charcoal,1420751.875
2020,24,AGO,44,Wood and articles of wood; wood charcoal,34363590.08
2020,28,ATG,44,Wood and articles of wood; wood charcoal,42192.981
2020,31,AZE,44,Wood and articles of wood; wood charcoal,762358.01
2020,32,ARG,44,Wood and articles of wood; wood charcoal,206840523.1
2020,36,AUS,44,Wood and articles of wood; wood charcoal,1049945375
2020,40,AUT,44,Wood and articles of wood; wood charcoal,4885237021
2020,44,BHS,44,Wood and articles of wood; wood charcoal,93199
2020,48,BHR,44,Wood and articles of wood; wood charcoal,23636300.1
2020,51,ARM,44,Wood and articles of wood; wood charcoal,569554.87
2020,52,BRB,44,Wood and articles of wood; wood charcoal,150470.5
2020,56,BEL,44,Wood and articles of wood; wood charcoal,2359452402
2020,60,BMU,44,Wood and articles of wood; wood charcoal,384
2020,68,BOL,44,Wood and articles of wood; wood charcoal,54390890.16
2020,70,BIH,44,Wood and articles of wood; wood charcoal,417791372.5
2020,72,BWA,44,Wood and articles of wood; wood charcoal,1138296.278
2020,76,BRA,44,Wood and articles of wood; wood charcoal,3139952712
2020,84,BLZ,44,Wood and articles of wood; wood charcoal,3305038.475
2020,96,BRN,44,Wood and articles of wood; wood charcoal,705518.39
2020,100,BGR,44,Wood and articles of wood; wood charcoal,352437823
2020,104,MMR,44,Wood and articles of wood; wood charcoal,135623108.3
2020,108,BDI,44,Wood and articles of wood; wood charcoal,14226.274
2020,112,BLR,44,Wood and articles of wood; wood charcoal,1506889400
2020,116,KHM,44,Wood and articles of wood; wood charcoal,215940544.5
2020,120,CMR,44,Wood and articles of wood; wood charcoal,441263017.8
2020,124,CAN,44,Wood and articles of wood; wood charcoal,13419512042
2020,136,CYM,44,Wood and articles of wood; wood charcoal,5357.278
2020,140,CAF,44,Wood and articles of wood; wood charcoal,7483201.401
2020,144,LKA,44,Wood and articles of wood; wood charcoal,28103256.95
2020,152,CHL,44,Wood and articles of wood; wood charcoal,2207757180
2020,156,CHN,44,Wood and articles of wood; wood charcoal,13540798148
2020,170,COL,44,Wood and articles of wood; wood charcoal,44058006.14
2020,174,COM,44,Wood and articles of wood; wood charcoal,1595.606
2020,178,COG,44,Wood and articles of wood; wood charcoal,334044426.8
2020,180,COD,44,Wood and articles of wood; wood charcoal,58744614.17
2020,188,CRI,44,Wood and articles of wood; wood charcoal,56276640.37
2020,191,HRV,44,Wood and articles of wood; wood charcoal,901514008
2020,192,CUB,44,Wood and articles of wood; wood charcoal,29930359.22
2020,196,CYP,44,Wood and articles of wood; wood charcoal,625386.576
2020,203,CZE,44,Wood and articles of wood; wood charcoal,2640818051
2020,204,BEN,44,Wood and articles of wood; wood charcoal,21164244.6
2020,208,DNK,44,Wood and articles of wood; wood charcoal,929329646.2
2020,212,DMA,44,Wood and articles of wood; wood charcoal,13153.691
2020,214,DOM,44,Wood and articles of wood; wood charcoal,2473734.37
2020,218,ECU,44,Wood and articles of wood; wood charcoal,822247269.6
2020,222,SLV,44,Wood and articles of wood; wood charcoal,3944905.92
2020,231,ETH,44,Wood and articles of wood; wood charcoal,2828995.29
2020,233,EST,44,Wood and articles of wood; wood charcoal,1696635896
2020,242,FJI,44,Wood and articles of wood; wood charcoal,35957398.52
2020,246,FIN,44,Wood and articles of wood; wood charcoal,2805294834
2020,251,FRA,44,Wood and articles of wood; wood charcoal,2716916581
2020,258,PYF,44,Wood and articles of wood; wood charcoal,270925.499
2020,266,GAB,44,Wood and articles of wood; wood charcoal,709158168.8
2020,268,GEO,44,Wood and articles of wood; wood charcoal,32978631.81
2020,270,GMB,44,Wood and articles of wood; wood charcoal,13041.245
2020,275,PSE,44,Wood and articles of wood; wood charcoal,31803996.51
2020,276,DEU,44,Wood and articles of wood; wood charcoal,9903248470
2020,300,GRC,44,Wood and articles of wood; wood charcoal,81911158.4
2020,308,GRD,44,Wood and articles of wood; wood charcoal,10801.112
2020,320,GTM,44,Wood and articles of wood; wood charcoal,106818604
2020,328,GUY,44,Wood and articles of wood; wood charcoal,52989060.25
2020,340,HND,44,Wood and articles of wood; wood charcoal,41726750.24
2020,344,HKG,44,Wood and articles of wood; wood charcoal,103830048.1
2020,348,HUN,44,Wood and articles of wood; wood charcoal,752638233
2020,352,ISL,44,Wood and articles of wood; wood charcoal,545870.299
2020,360,IDN,44,Wood and articles of wood; wood charcoal,3789791637
2020,364,IRN,44,Wood and articles of wood; wood charcoal,52848311
2020,372,IRL,44,Wood and articles of wood; wood charcoal,509834783.6
2020,376,ISR,44,Wood and articles of wood; wood charcoal,6486000
2020,380,ITA,44,Wood and articles of wood; wood charcoal,2029700256
2020,384,CIV,44,Wood and articles of wood; wood charcoal,105483735.4
2020,388,JAM,44,Wood and articles of wood; wood charcoal,3736726.59
2020,392,JPN,44,Wood and articles of wood; wood charcoal,334542201.9
2020,398,KAZ,44,Wood and articles of wood; wood charcoal,8127412.29
2020,400,JOR,44,Wood and articles of wood; wood charcoal,12408361.76
2020,404,KEN,44,Wood and articles of wood; wood charcoal,5005621.723
2020,410,KOR,44,Wood and articles of wood; wood charcoal,77491381
2020,414,KWT,44,Wood and articles of wood; wood charcoal,2774741
2020,417,KGZ,44,Wood and articles of wood; wood charcoal,6184238
2020,418,LAO,44,Wood and articles of wood; wood charcoal,21736634.74
2020,422,LBN,44,Wood and articles of wood; wood charcoal,7481027
2020,426,LSO,44,Wood and articles of wood; wood charcoal,215627.381
2020,428,LVA,44,Wood and articles of wood; wood charcoal,2502745348
2020,430,LBR,44,Wood and articles of wood; wood charcoal,3884317.39
2020,440,LTU,44,Wood and articles of wood; wood charcoal,1220951364
2020,442,LUX,44,Wood and articles of wood; wood charcoal,241768254.4
2020,446,MAC,44,Wood and articles of wood; wood charcoal,310596.563
2020,450,MDG,44,Wood and articles of wood; wood charcoal,6680742.125
2020,454,MWI,44,Wood and articles of wood; wood charcoal,7748684.172
2020,458,MYS,44,Wood and articles of wood; wood charcoal,2334937407
