year,country_code,country_code_letter,dollar_value,HDI_value
2021,380,ITA,988288135.3,0.899
2022,380,ITA,1173759399.0,0.906
2023,380,ITA,1171789215.0,
2013,388,JAM,483743.0,0.715
2014,388,JAM,51406.388,0.714
2015,388,JAM,11837.0,0.712
2016,388,JAM,202325.0,0.71
2017,388,JAM,130647.62,0.711
2018,388,JAM,442518.71,0.711
2019,388,JAM,260996.481,0.712
2020,388,JAM,379653.95,0.707
2021,388,JAM,433193.57,0.704
2022,388,JAM,579291.01,0.706
2023,388,JAM,815767.56,
2013,400,JOR,9277020.0,0.738
2014,400,JOR,12871210.0,0.737
2015,400,JOR,25888656.0,0.738
2016,400,JOR,3004072.0,0.74
2017,400,JOR,15081217.25,0.744
2018,400,JOR,101558953.7,0.742
2019,400,JOR,4210174.124,0.744
2020,400,JOR,6244953.424,0.74
2021,400,JOR,36128683.5,0.736
2022,400,JOR,23145624.35,0.736
2023,400,JOR,1598034.263,
2013,392,JPN,18150009.0,0.909
2014,392,JPN,24521630.0,0.91
2015,392,JPN,35835712.0,0.913
2016,392,JPN,33022648.0,0.914
2017,392,JPN,39106909.42,0.916
2018,392,JPN,47077633.55,0.917
2019,392,JPN,55819135.81,0.918
2020,392,JPN,59353011.22,0.917
2021,392,JPN,63633170.45,0.92
2022,392,JPN,57069017.88,0.92
2023,392,JPN,69621414.97,
2024,392,JPN,79703113.34,
2013,398,KAZ,1338107779.0,0.789
2014,398,KAZ,1135006680.0,0.794
2015,398,KAZ,832543312.0,0.799
2016,398,KAZ,816967981.0,0.797
2017,398,KAZ,827758223.0,0.802
2018,398,KAZ,1304450662.0,0.804
2019,398,KAZ,1347661866.0,0.81
2020,398,KAZ,1370529166.0,0.806
2021,398,KAZ,1659503974.0,0.801
2022,398,KAZ,2215962569.0,0.802
2023,398,KAZ,2184224709.0,
2013,404,KEN,17336992.0,0.562
2015,404,KEN,39866899.61,0.575
2016,404,KEN,30211919.92,0.586
2017,404,KEN,34136266.58,0.591
2018,404,KEN,33262991.28,0.598
2019,404,KEN,30409285.74,0.604
2020,404,KEN,42616075.48,0.599
2021,404,KEN,36622263.89,0.596
2022,404,KEN,12164908.58,0.601
2023,404,KEN,27384078.52,
2013,417,KGZ,308841.0,0.68
2014,417,KGZ,121282.0,0.686
2015,417,KGZ,57624.0,0.689
2016,417,KGZ,151557.0,0.692
2017,417,KGZ,305777.0,0.695
2018,417,KGZ,393611.0,0.698
2019,417,KGZ,532754.0,0.699
2020,417,KGZ,1193987.0,0.691
2021,417,KGZ,1769465.0,0.696
2022,417,KGZ,6751915.0,0.701
2023,417,KGZ,3088062.0,
2013,116,KHM,252729566.0,0.554
2014,116,KHM,232160383.0,0.559
2015,116,KHM,285643310.0,0.564
2016,116,KHM,306520072.0,0.573
2017,116,KHM,341766541.4,0.581
2018,116,KHM,411266492.6,0.588
2019,116,KHM,421801541.6,0.596
2020,116,KHM,471157011.3,0.596
2021,116,KHM,422907606.3,0.596
2022,116,KHM,416548309.6,0.6
2023,116,KHM,1907559967.0,
2016,296,KIR,1460.0,0.619
2014,659,KNA,222.0,0.827
2016,659,KNA,878.029,0.836
2013,410,KOR,3799882.0,0.902
2014,410,KOR,4316190.0,0.906
2015,410,KOR,4901451.0,0.908
2016,410,KOR,5697110.0,0.912
2017,410,KOR,15576838.0,0.915
2018,410,KOR,45145573.0,0.918
2019,410,KOR,27026946.0,0.922
2020,410,KOR,28331569.0,0.922
2021,410,KOR,23523621.0,0.926
2022,410,KOR,21074322.0,0.929
2023,410,KOR,37549665.0,
2013,414,KWT,7039744.0,0.813
2014,414,KWT,7690177.0,0.816
2015,414,KWT,2610306.137,0.829
2016,414,KWT,2765872.404,0.832
2017,414,KWT,1991606.345,0.835
2018,414,KWT,1949205.0,0.836
2019,414,KWT,19658695.0,0.838
2020,414,KWT,731676.0,0.826
2021,414,KWT,498540.0,0.836
2022,414,KWT,81692.158,0.847
2023,414,KWT,186552.429,
2013,418,LAO,88670476.0,0.587
2014,418,LAO,57147065.0,0.597
2015,418,LAO,79840913.0,0.604
2016,418,LAO,65069292.0,0.61
2017,418,LAO,77915770.0,0.612
2018,418,LAO,64360096.0,0.613
2019,418,LAO,52350516.19,0.617
2020,418,LAO,90203249.29,0.616
2021,418,LAO,54451711.52,0.615
2013,422,LBN,2709300.0,0.756
2014,422,LBN,7087878.0,0.755
2015,422,LBN,12571289.05,0.756
2016,422,LBN,6464903.0,0.76
2017,422,LBN,5545712.381,0.765
2018,422,LBN,4458852.139,0.764
2019,422,LBN,7888312.35,0.76
2020,422,LBN,19977869.0,0.742
2021,422,LBN,23416983.0,0.725
2022,422,LBN,19813537.0,0.723
2023,422,LBN,14590176.0,
2017,430,LBR,10000.0,0.481
2019,430,LBR,8270.0,0.485
2020,430,LBR,212.72,0.483
2021,430,LBR,22526.5,0.484
2016,434,LBY,4405619.0,0.746
2017,434,LBY,4405619.0,0.761
2018,434,LBY,560230.0,0.764
2019,434,LBY,3240186.0,0.756
2013,662,LCA,3668.0,0.723
2014,662,LCA,757.0,0.727
2015,662,LCA,1314.0,0.736
2016,662,LCA,3820.0,0.744
2017,662,LCA,617.403,0.742
2018,662,LCA,1039.9,0.744
2019,662,LCA,437.31,0.733
2020,662,LCA,137794.58,0.724
2013,144,LKA,10179210.0,0.752
2014,144,LKA,7876759.0,0.757
2015,144,LKA,12945631.0,0.76
2016,144,LKA,5445187.0,0.765
2017,144,LKA,6298675.632,0.77
2019,144,LKA,5671254.578,0.775
2020,144,LKA,9893797.924,0.777
2021,144,LKA,11193325.7,0.783
2022,144,LKA,12951249.23,0.78
2023,144,LKA,14064868.99,
2013,426,LSO,174684.577,0.494
2014,426,LSO,141017.104,0.5
2015,426,LSO,74356.052,0.508
2016,426,LSO,72822.865,0.518
2017,426,LSO,48749.301,0.522
2018,426,LSO,210104.092,0.525
2019,426,LSO,173832.177,0.528
2020,426,LSO,93220.857,0.53
2021,426,LSO,104611.332,0.522
2022,426,LSO,106702.044,0.521
2023,426,LSO,89091.874,
2013,440,LTU,752375175.0,0.858
2014,440,LTU,779227384.0,0.864
2015,440,LTU,661226058.0,0.865
2016,440,LTU,657280735.0,0.87
2017,440,LTU,700726975.0,0.878
2018,440,LTU,493696439.0,0.882
2019,440,LTU,828827172.0,0.886
2020,440,LTU,1121002822.0,0.88
2021,440,LTU,976743759.0,0.875
2022,440,LTU,1166914100.0,0.879
2023,440,LTU,1217195497.0,
2013,442,LUX,16429589.0,0.922
2014,442,LUX,18162600.0,0.927
2015,442,LUX,19211066.0,0.914
2016,442,LUX,16737735.0,0.922
2017,442,LUX,13622235.81,0.918
2018,442,LUX,22934667.0,0.921
2019,442,LUX,19297633.01,0.925
2020,442,LUX,19400522.75,0.921
2021,442,LUX,19261598.69,0.927
2022,442,LUX,18870615.82,0.927
2023,442,LUX,24121961.97,
2013,428,LVA,400975851.0,0.846
2014,428,LVA,417457157.0,0.85
2015,428,LVA,459218484.5,0.853
2016,428,LVA,446436015.6,0.858
2017,428,LVA,464582551.2,0.863
2018,428,LVA,427837617.0,0.868
2019,428,LVA,580838600.4,0.873
2020,428,LVA,742219574.0,0.873
2021,428,LVA,718027760.4,0.865
2022,428,LVA,1049428439.0,0.879
2023,428,LVA,787559241.3,
2013,446,MAC,56576.111,
2015,446,MAC,19090.0,
2017,446,MAC,47504.468,
2018,446,MAC,18995.949,
2023,446,MAC,34113.689,
2013,504,MAR,11230463.0,0.636
2014,504,MAR,1262593.0,0.645
2015,504,MAR,1310022.718,0.656
2016,504,MAR,1192513.0,0.662
2017,504,MAR,335930.673,0.671
2018,504,MAR,364315.823,0.677
2019,504,MAR,368628.272,0.684
2020,504,MAR,407218.695,0.683
2021,504,MAR,2535261.368,0.688
2022,504,MAR,579051.037,0.698
2023,504,MAR,256261.156,
2013,498,MDA,120763297.0,0.726
2014,498,MDA,181243140.0,0.749
2015,498,MDA,113859789.0,0.749
2016,498,MDA,158173426.0,0.755
2017,498,MDA,182926319.0,0.764
2018,498,MDA,222674661.0,0.767
2019,498,MDA,232129201.0,0.773
2020,498,MDA,112945712.0,0.765
2021,498,MDA,367732141.0,0.767
2022,498,MDA,409480859.0,0.763
2023,498,MDA,395802138.0,
2013,450,MDG,266349.734,0.494
2014,450,MDG,450337.176,0.497
2015,450,MDG,585191.599,0.499
2016,450,MDG,416140.031,0.501
2017,450,MDG,242125.325,0.502
2018,450,MDG,36106.371,0.502
2019,450,MDG,45422.807,0.498
2020,450,MDG,52279.733,0.486
2021,450,MDG,23521.323,0.484
2022,450,MDG,32331.879,0.487
2023,450,MDG,5415.887,
2021,462,MDV,193.656,0.753
2022,462,MDV,3.501,0.762
2013,484,MEX,510714250.0,0.761
2014,484,MEX,622255745.0,0.765
2015,484,MEX,588787579.0,0.769
2016,484,MEX,892590574.0,0.773
2017,484,MEX,676791177.0,0.776
2018,484,MEX,581227242.0,0.779
2019,484,MEX,464476575.0,0.781
2020,484,MEX,448072182.0,0.757
2021,484,MEX,432510034.0,0.757
2022,484,MEX,558628033.0,0.781
2023,484,MEX,455528806.0,
2013,807,MKD,6276934.0,0.763
2014,807,MKD,3804034.0,0.769
2015,807,MKD,4501514.78,0.777
2016,807,MKD,5226942.38,0.782
2017,807,MKD,6870076.0,0.789
2018,807,MKD,10977432.79,0.796
2019,807,MKD,10143410.26,0.787
2020,807,MKD,8345737.91,0.766
2021,807,MKD,18408030.35,0.764
2022,807,MKD,20342325.96,0.765
2023,807,MKD,18583324.23,
2016,466,MLI,119023.0,0.407
2017,466,MLI,250253.911,0.413
2018,466,MLI,1019362.46,0.417
2019,466,MLI,301231.03,0.421
2013,470,MLT,17119263.0,0.874
2014,470,MLT,3534586.0,0.881
2015,470,MLT,18798640.0,0.887
2016,470,MLT,6017557.0,0.887
2017,470,MLT,15107748.46,0.896
2018,470,MLT,1315574.653,0.903
2019,470,MLT,849304.147,0.905
2020,470,MLT,3618.477,0.901
2021,470,MLT,2243.658,0.912
2022,470,MLT,204.291,0.915
2023,470,MLT,2530910.321,
2013,104,MMR,739552901.0,0.538
2014,104,MMR,988202309.8,0.548
2015,104,MMR,957600608.5,0.557
2016,104,MMR,664765477.5,0.567
2017,104,MMR,1337886778.0,0.58
2018,104,MMR,1107736399.0,0.595
2019,104,MMR,1022889924.0,0.608
2020,104,MMR,1160308767.0,0.615
2021,104,MMR,1289638652.0,0.599
2022,104,MMR,1447900581.0,0.608
2023,104,MMR,1197465041.0,
2013,499,MNE,28892.0,0.819
2014,499,MNE,7317.0,0.822
2015,499,MNE,13754.0,0.827
2016,499,MNE,3708.286,0.826
2017,499,MNE,727.504,0.833
2018,499,MNE,6287.004,0.838
2019,499,MNE,630.972,0.841
2020,499,MNE,129901.799,0.832
2021,499,MNE,78481.191,0.84
2022,499,MNE,16951.116,0.844
2023,499,MNE,187966.801,
2013,496,MNG,2944334.0,0.73
2014,496,MNG,129735.0,0.735
2015,496,MNG,622361.0,0.739
2016,496,MNG,347143.0,0.741
2017,496,MNG,173.96,0.742
2018,496,MNG,958751.61,0.754
2019,496,MNG,651574.49,0.749
2020,496,MNG,212857.78,0.74
2021,496,MNG,1007004.64,0.73
2022,496,MNG,294961.358,0.741
2013,508,MOZ,577507.0,0.432
2014,508,MOZ,15637950.0,0.438
2015,508,MOZ,1963840.0,0.445
2016,508,MOZ,895198.97,0.448
2017,508,MOZ,4513545.157,0.45
2018,508,MOZ,3995145.74,0.458
2019,508,MOZ,4355847.5,0.465
2020,508,MOZ,4299213.02,0.467
2021,508,MOZ,4556429.57,0.459
2022,508,MOZ,9492886.24,0.461
2023,508,MOZ,9925000.0,
2013,480,MUS,1817153.0,0.779
2014,480,MUS,1907339.0,0.788
2015,480,MUS,54214.0,0.791
2016,480,MUS,966714.225,0.794
2017,480,MUS,174372.521,0.797
2018,480,MUS,85641.33,0.8
2019,480,MUS,33268.631,0.806
2020,480,MUS,19500.608,0.792
2021,480,MUS,44406.506,0.79
2022,480,MUS,285461.277,0.796
2023,480,MUS,76079.895,
2013,454,MWI,3868466.793,0.484
2014,454,MWI,4221770.007,0.493
2015,454,MWI,2675043.545,0.498
2016,454,MWI,3937959.644,0.501
2017,454,MWI,6842799.104,0.506
2018,454,MWI,8591417.351,0.509
2019,454,MWI,3610334.451,0.514
2020,454,MWI,1247986.411,0.512
2021,454,MWI,10341965.27,0.509
2022,454,MWI,11584802.19,0.508
2023,454,MWI,5274139.15,
2013,458,MYS,14555921.0,0.782
2014,458,MYS,20530988.0,0.787
2015,458,MYS,37348225.0,0.792
2016,458,MYS,31699999.0,0.798
2017,458,MYS,13512774.47,0.8
2018,458,MYS,12876729.64,0.802
2019,458,MYS,13033963.78,0.805
2020,458,MYS,27762114.94,0.802
2021,458,MYS,43334537.64,0.798
2022,458,MYS,50552248.39,0.807
2023,458,MYS,51519368.16,
2013,516,NAM,265434.0,0.61
2014,516,NAM,257763.0,0.619
2015,516,NAM,264102.0,0.627
2016,516,NAM,193194.0,0.631
2017,516,NAM,49337.109,0.634
2018,516,NAM,46006.913,0.635
2019,516,NAM,132220.026,0.638
2020,516,NAM,159396.378,0.634
2021,516,NAM,398651.295,0.616
2022,516,NAM,330506.294,0.61
2023,516,NAM,392292.673,
2013,540,NCL,7503.0,
2014,540,NCL,5324.0,
2015,540,NCL,58744.0,
2013,562,NER,22741690.0,0.358
2014,562,NER,23372699.0,0.363
2015,562,NER,19396554.0,0.367
2016,562,NER,83489.727,0.372
2017,562,NER,30259.219,0.377
2018,562,NER,45721.535,0.383
2019,562,NER,4889076.202,0.39
2020,562,NER,78504.314,0.391
2021,562,NER,32906.082,0.389
2022,562,NER,1096871.516,0.394
2023,562,NER,239513.942,
2013,566,NGA,207114751.0,0.504
2015,566,NGA,11102.79,0.52
2016,566,NGA,13539.0,0.526
2017,566,NGA,35111.805,0.528
2018,566,NGA,897854.987,0.53
2019,566,NGA,946695.02,0.537
2021,566,NGA,3948124.556,0.542
2022,566,NGA,2828065.816,0.548
2023,566,NGA,2617440.389,
2013,558,NIC,18820698.0,0.631
2014,558,NIC,9695249.0,0.638
2015,558,NIC,5197760.0,0.644
2016,558,NIC,3813586.2,0.65
2017,558,NIC,2859934.85,0.656
2018,558,NIC,3656248.74,0.658
2019,558,NIC,2599590.02,0.661
2020,558,NIC,2061065.84,0.652
2021,558,NIC,2144359.86,0.665
2022,558,NIC,5468814.64,0.669
2023,558,NIC,2606143.53,
2013,528,NLD,744921961.4,0.929
2014,528,NLD,758878886.4,0.931
2015,528,NLD,533723066.9,0.932
2016,528,NLD,488167411.5,0.933
2017,528,NLD,549127050.3,0.936
2018,528,NLD,706929677.6,0.939
2019,528,NLD,703370546.8,0.941
2020,528,NLD,650458144.7,0.938
2021,528,NLD,576753743.8,0.941
2022,528,NLD,696078205.4,0.946
2023,528,NLD,668013777.2,
2013,579,NOR,561132.0,0.945
2014,579,NOR,763358.0,0.949
2015,579,NOR,313174.762,0.952
2016,579,NOR,854888.0,0.956
2017,579,NOR,683829.488,0.959
2018,579,NOR,1022411.132,0.96
2019,579,NOR,1011242.495,0.961
2020,579,NOR,926481.8,0.963
2021,579,NOR,745275.751,0.964
2022,579,NOR,695977.397,0.966
2023,579,NOR,886454.428,
2024,579,NOR,837747.969,
2013,524,NPL,122270.0,0.563
2014,524,NPL,180876.0,0.567
2015,524,NPL,93753.0,0.568
2016,524,NPL,265868.143,0.574
2017,524,NPL,186026.526,0.581
2018,524,NPL,202749.24,0.588
2019,524,NPL,276195.92,0.598
2020,524,NPL,20815.67,0.593
2021,524,NPL,43815.85,0.591
2022,524,NPL,38899.058,0.601
2013,554,NZL,23073003.24,0.93
2014,554,NZL,43822383.94,0.931
2015,554,NZL,14307156.1,0.933
2016,554,NZL,19404332.0,0.935
2017,554,NZL,13905553.66,0.935
2018,554,NZL,13275372.76,0.936
2019,554,NZL,15499662.19,0.937
2020,554,NZL,4350669.406,0.935
2021,554,NZL,6747744.35,0.936
2022,554,NZL,3464204.071,0.939
2023,554,NZL,5892334.517,
2013,512,OMN,15490846.0,0.814
2014,512,OMN,5274342.828,0.818
2015,512,OMN,17410469.17,0.824
2016,512,OMN,58068156.02,0.832
2017,512,OMN,5314163.371,0.833
2018,512,OMN,8096423.198,0.838
2019,512,OMN,8287281.439,0.841
2020,512,OMN,11415008.08,0.823
2021,512,OMN,33141011.65,0.81
2022,512,OMN,41368881.6,0.819
2023,512,OMN,34024431.68,
2013,586,PAK,2181044652.0,0.51
2014,586,PAK,2211314985.0,0.519
2015,586,PAK,1942267257.0,0.525
2016,586,PAK,1717085038.0,0.533
2017,586,PAK,1751542185.0,0.534
2018,586,PAK,2325637400.0,0.535
2019,586,PAK,2368645352.0,0.537
2020,586,PAK,2117198660.0,0.536
2021,586,PAK,2259378905.0,0.537
2022,586,PAK,2583546950.0,0.54
2023,586,PAK,3207042692.0,
2013,591,PAN,364093.0,0.794
2014,591,PAN,174342.0,0.797
2015,591,PAN,136596.0,0.802
2016,591,PAN,485499.0,0.809
2017,591,PAN,5025099.0,0.814
2018,591,PAN,2150407.0,0.817
2019,591,PAN,320720.0,0.82
2020,591,PAN,1041506.0,0.809
2021,591,PAN,17940.0,0.813
2022,591,PAN,29700.0,0.82
2023,591,PAN,15989.0,
2013,604,PER,148213924.7,0.749
2014,604,PER,221111937.3,0.754
2015,604,PER,166699227.8,0.758
2016,604,PER,130085932.3,0.764
2017,604,PER,145032195.5,0.765
2018,604,PER,151696865.5,0.77
2019,604,PER,185046825.7,0.774
2020,604,PER,180977867.6,0.758
2021,604,PER,130388226.2,0.755
2022,604,PER,124633583.3,0.762
2023,604,PER,134503922.5,
2013,608,PHL,6583091.0,0.689
2014,608,PHL,6149084.0,0.693
2015,608,PHL,5900521.0,0.696
2016,608,PHL,1435975.0,0.696
2017,608,PHL,2569210.0,0.7
2018,608,PHL,1551460.0,0.706
2019,608,PHL,1863482.0,0.714
2020,608,PHL,5493802.0,0.705
2021,608,PHL,3993512.0,0.692
2022,608,PHL,10002138.0,0.71
2023,608,PHL,5951160.0,
2014,585,PLW,10.0,0.777
2019,598,PNG,25190.804,0.562
2020,598,PNG,58199.337,0.567
2021,598,PNG,85825.759,0.564
2013,616,POL,1113825146.0,0.865
2014,616,POL,1334901912.0,0.867
2015,616,POL,1262430867.0,0.869
2016,616,POL,1163288747.0,0.872
2017,616,POL,947415968.0,0.874
2018,616,POL,960788439.0,0.876
2019,616,POL,920587553.0,0.88
2020,616,POL,1951342483.0,0.874
2021,616,POL,2293168520.0,0.876
2022,616,POL,3280204345.0,0.881
2023,616,POL,3850017837.0,
2013,620,PRT,36778976.0,0.842
2014,620,PRT,90159966.0,0.847
2015,620,PRT,53919006.85,0.85
2016,620,PRT,70601188.92,0.851
2017,620,PRT,82232197.69,0.857
2018,620,PRT,137304197.4,0.858
2019,620,PRT,107335507.5,0.864
2020,620,PRT,97718709.01,0.861
2021,620,PRT,103669234.3,0.865
2022,620,PRT,186822500.0,0.874
2023,620,PRT,214089289.1,
2013,600,PRY,776197684.0,0.729
2014,600,PRY,614696892.0,0.731
2015,600,PRY,727487444.0,0.738
2016,600,PRY,683766525.9,0.736
2017,600,PRY,499181498.0,0.739
2018,600,PRY,526306516.0,0.742
2019,600,PRY,710471422.0,0.746
2020,600,PRY,679474989.0,0.742
2021,600,PRY,772391352.0,0.73
2022,600,PRY,1495988819.0,0.731
2023,600,PRY,1240822857.0,
2013,275,PSE,10991713.0,0.704
2014,275,PSE,10219121.0,0.698
2015,275,PSE,6708053.0,0.71
2016,275,PSE,8690041.0,0.715
2017,275,PSE,6059019.971,0.718
2018,275,PSE,5506628.512,0.722
2019,275,PSE,3785354.76,0.739
2020,275,PSE,4244920.46,0.715
2021,275,PSE,7164609.9,0.715
2022,275,PSE,7659784.843,0.716
2023,275,PSE,6366859.111,
2016,258,PYF,74.196,
2019,258,PYF,219908.472,
2013,634,QAT,989068.31,0.852
2014,634,QAT,1035468.0,0.85
2015,634,QAT,391869.449,0.852
2016,634,QAT,468104.741,0.853
2017,634,QAT,355607.043,0.862
2018,634,QAT,319321.056,0.866
2019,634,QAT,70057.952,0.869
2020,634,QAT,527330.73,0.863
2021,634,QAT,496837.393,0.864
2022,634,QAT,298116.305,0.875
2023,634,QAT,173402.577,
2013,642,ROU,2651043222.0,0.811
2014,642,ROU,2638730014.0,0.811
2015,642,ROU,2225882314.0,0.813
2016,642,ROU,2326567952.0,0.815
2017,642,ROU,2247120340.0,0.823
2018,642,ROU,2548609443.0,0.829
2019,642,ROU,2897378101.0,0.834
2020,642,ROU,2446561478.0,0.828
2021,642,ROU,4283200384.0,0.825
2022,642,ROU,4588274724.0,0.827
2023,642,ROU,4460829176.0,
2013,643,RUS,4752137268.0,0.816
2014,643,RUS,7086716335.0,0.818
2015,643,RUS,5652551008.0,0.823
2016,643,RUS,5607974949.0,0.826
2017,643,RUS,7491655717.0,0.827
2018,643,RUS,10456402405.0,0.836
2019,643,RUS,7927941027.0,0.839
2020,643,RUS,9340483240.0,0.826
2021,643,RUS,9174107158.0,0.818
2013,646,RWA,15005533.19,0.502
2014,646,RWA,15142451.26,0.507
2015,646,RWA,19613623.44,0.509
2016,646,RWA,26254709.08,0.518
2017,646,RWA,31975366.03,0.52
2018,646,RWA,32663221.48,0.522
2019,646,RWA,32330671.58,0.531
2020,646,RWA,34259466.72,0.535
2021,646,RWA,36543424.35,0.539
2022,646,RWA,63833024.9,0.548
2013,490,S19,6057175.0,
2014,490,S19,6456671.0,
2015,490,S19,39248198.0,
2016,490,S19,53971363.0,
2017,490,S19,17095152.46,
2018,490,S19,33063717.47,
2019,490,S19,50300193.18,
2020,490,S19,115334329.2,
2021,490,S19,103996173.2,
2022,490,S19,81127096.98,
2023,490,S19,88939539.65,
2013,682,SAU,15422686.0,0.831
2014,682,SAU,10962381.0,0.836
2015,682,SAU,10539479.81,0.842
2016,682,SAU,10317240.37,0.846
2017,682,SAU,17119960.07,0.849
2018,682,SAU,12042749.51,0.856
2019,682,SAU,8126964.33,0.862
2020,682,SAU,5466572.46,0.861
2021,682,SAU,3851207.904,0.867
2022,682,SAU,7449387.014,0.875
2023,682,SAU,6505012.904,
2013,729,SDN,7529939.0,0.503
2014,729,SDN,5778936.27,0.511
2015,729,SDN,121929.0,0.514
2016,729,SDN,30710999.0,0.517
2017,729,SDN,112726264.0,0.52
2018,729,SDN,27922163.0,0.52
2013,686,SEN,39487267.0,0.497
2014,686,SEN,41561772.0,0.501
2015,686,SEN,38271897.0,0.501
2016,686,SEN,46306034.0,0.51
2017,686,SEN,32185874.87,0.511
2018,686,SEN,46394646.18,0.515
2019,686,SEN,52802469.07,0.514
2020,686,SEN,26421334.2,0.514
2021,686,SEN,46331056.95,0.512
2022,686,SEN,48808180.08,0.517
2023,686,SEN,43023696.91,
2013,702,SGP,70415777.21,0.93
2014,702,SGP,84981805.37,0.932
2015,702,SGP,63651870.48,0.935
2016,702,SGP,38013673.78,0.937
2017,702,SGP,39229078.27,0.938
2018,702,SGP,25091504.56,0.942
2019,702,SGP,37586492.23,0.945
2020,702,SGP,47461867.76,0.942
2021,702,SGP,67288292.03,0.942
2022,702,SGP,57064438.97,0.949
2023,702,SGP,82415608.44,
2013,90,SLB,102961.811,0.563
2014,90,SLB,152602.198,0.562
2015,90,SLB,20336.0,0.562
2016,90,SLB,10024.0,0.564
2017,90,SLB,549297.144,0.566
2014,694,SLE,10449.0,0.447
2015,694,SLE,40888.0,0.438
2016,694,SLE,4834.0,0.446
2017,694,SLE,20515.763,0.448
2018,694,SLE,5293.2,0.454
2013,222,SLV,16898324.92,0.664
2014,222,SLV,10409676.43,0.663
2015,222,SLV,24821646.64,0.663
2016,222,SLV,8643933.91,0.664
2017,222,SLV,1888679.35,0.667
2018,222,SLV,2167075.24,0.673
2019,222,SLV,3203380.68,0.676
2020,222,SLV,2510856.18,0.666
2021,222,SLV,5407690.02,0.669
2022,222,SLV,6595223.4,0.674
2023,222,SLV,10520271.0,
2013,688,SRB,486788905.0,0.785
2014,688,SRB,605084472.0,0.787
2015,688,SRB,486462731.0,0.794
2016,688,SRB,512565395.0,0.8
2017,688,SRB,385266793.0,0.802
2018,688,SRB,493029097.0,0.808
2019,688,SRB,628540826.0,0.812
2020,688,SRB,790195104.0,0.806
2021,688,SRB,908169947.0,0.804
2022,688,SRB,733189576.0,0.805
2023,688,SRB,474257934.0,
2014,678,STP,198633.0,0.584
2015,678,STP,172.0,0.595
2023,678,STP,145.811,
2013,740,SUR,39661394.0,0.7
2014,740,SUR,51668795.0,0.701
2015,740,SUR,10337968.48,0.707
2016,740,SUR,16823930.06,0.709
2017,740,SUR,30363153.56,0.71
2018,740,SUR,17158528.58,0.714
2019,740,SUR,23035233.55,0.71
2020,740,SUR,27412359.09,0.702
2021,740,SUR,32458557.14,0.689
2022,740,SUR,25060846.43,0.69
2023,740,SUR,26856609.87,
2013,703,SVK,344140499.1,0.849
2014,703,SVK,383376346.2,0.851
2015,703,SVK,378075193.4,0.852
2016,703,SVK,387738936.9,0.855
2017,703,SVK,384939035.7,0.857
2018,703,SVK,329967440.2,0.86
2019,703,SVK,320829796.2,0.863
2020,703,SVK,462899406.3,0.86
2021,703,SVK,564451463.4,0.852
2022,703,SVK,833459445.7,0.855
2023,703,SVK,700435314.0,
2013,705,SVN,44926334.0,0.901
2014,705,SVN,36447924.0,0.903
2015,705,SVN,39372279.0,0.903
2016,705,SVN,38531649.71,0.909
2017,705,SVN,58387379.42,0.912
2018,705,SVN,61262554.63,0.916
2019,705,SVN,68736659.12,0.918
2020,705,SVN,81126309.48,0.91
2021,705,SVN,120090969.8,0.916
2022,705,SVN,104134080.8,0.926
2023,705,SVN,82693704.96,
2013,752,SWE,260744431.6,0.932
2014,752,SWE,429926135.9,0.935
2015,752,SWE,404332218.3,0.937
2016,752,SWE,343363839.2,0.939
2017,752,SWE,298162777.1,0.941
2018,752,SWE,210633312.4,0.943
2019,752,SWE,228035469.9,0.947
2020,752,SWE,395472977.7,0.944
2021,752,SWE,338997063.6,0.949
2022,752,SWE,380915677.5,0.952
2023,752,SWE,287598348.7,
2013,748,SWZ,692553.513,0.546
2014,748,SWZ,634466.602,0.56
2015,748,SWZ,225004.411,0.577
2016,748,SWZ,363808.818,0.59
2017,748,SWZ,391136.974,0.601
2018,748,SWZ,305223.615,0.613
2019,748,SWZ,269080.12,0.623
2020,748,SWZ,75171.3,0.622
2021,748,SWZ,185132.11,0.612
2022,748,SWZ,141851.45,0.61
2023,748,SWZ,81240.21,
2015,690,SYC,12358.268,0.797
2016,690,SYC,7444.831,0.798
2017,690,SYC,5335.074,0.798
2018,690,SYC,60.46,0.804
2020,690,SYC,26298.926,0.799
2021,690,SYC,148831.357,0.795
2022,690,SYC,677.867,0.802
2023,690,SYC,16977.747,
2013,768,TGO,249202.453,0.495
2014,768,TGO,1447828.628,0.502
2015,768,TGO,394010.389,0.51
2016,768,TGO,53116.44,0.515
2017,768,TGO,514553.21,0.522
2018,768,TGO,52076.662,0.528
2019,768,TGO,246823.32,0.536
2020,768,TGO,472531.375,0.54
2021,768,TGO,449642.178,0.545
2022,768,TGO,201821.55,0.547
2023,768,TGO,628450.899,
2013,764,THA,4626187113.0,0.754
2014,764,THA,5729600654.0,0.785
2015,764,THA,4712280061.0,0.789
2016,764,THA,4609762433.0,0.793
2017,764,THA,5380146152.0,0.795
2018,764,THA,5747825924.0,0.796
2019,764,THA,4284611082.0,0.801
2020,764,THA,3808840554.0,0.8
2021,764,THA,3583534357.0,0.797
2022,764,THA,4089287028.0,0.803
2023,764,THA,5259866091.0,
2016,762,TJK,215190.0,0.655
2017,762,TJK,122349.0,0.659
2018,762,TJK,47131.0,0.664
2019,762,TJK,133292.0,0.668
2020,762,TJK,49428.0,0.656
