year,country_code,country_code_letter,dollar_value,HDI_value
2016,48,BHR,781466250.4,0.862
2016,51,ARM,412976555,0.773
2016,52,BRB,651,0.801
2016,56,BEL,162469818.9,0.927
2016,68,BOL,1855800472,0.7
2016,70,BIH,28977074,0.767
2016,72,BWA,103279,0.697
2016,76,BRA,15816098824,0.753
2016,84,BLZ,19,0.72
2016,90,SLB,624078,0.564
2016,96,BRN,114868,0.83
2016,100,BGR,548541385.2,0.81
2016,104,MMR,24884705.53,0.567
2016,108,BDI,3597895,0.423
2016,112,BLR,2434600,0.809
2016,120,CMR,24187,0.566
2016,124,CAN,6132698429,0.928
2016,144,LKA,10743659,0.765
2016,152,CHL,14589214966,0.851
2016,156,CHN,270468805,0.749
2016,170,COL,38826681,0.763
2016,178,COG,891135.489,0.606
2016,180,COD,848207007.5,0.466
2016,188,CRI,378,0.796
2016,191,HRV,17972396,0.85
2016,192,CUB,5084352.69,0.763
2016,196,CYP,13293.905,0.881
2016,203,CZE,23206699,0.894
2016,208,DNK,5823373.754,0.943
2016,214,DOM,62920794.94,0.759
2016,218,ECU,34171169,0.761
2016,222,SLV,791106.35,0.664
2016,231,ETH,6803936.902,0.465
2016,233,EST,1540130.875,0.884
2016,242,FJI,1327112.077,0.721
2016,246,FIN,218070265,0.931
2016,251,FRA,216795824,0.896
2016,266,GAB,160633681.9,0.696
2016,268,GEO,335563575.2,0.802
2016,275,PSE,516898,0.715
2016,276,DEU,407811614.3,0.941
2016,288,GHA,143264684,0.586
2016,300,GRC,64800550,0.877
2016,320,GTM,648648170,0.633
2016,324,GIN,615060496.3,0.466
2016,328,GUY,108204977,0.693
2016,340,HND,33745553,0.615
2016,344,HKG,26398523.67,0.939
2016,348,HUN,13302358,0.843
2016,352,ISL,977802,0.951
2016,360,IDN,3567655091,0.701
2016,364,IRN,1103045137,0.785
2016,372,IRL,238870929.3,0.929
2016,376,ISR,1759000,0.902
2016,380,ITA,197949703.1,0.886
2016,384,CIV,12850651.91,0.506
2016,388,JAM,92154247,0.71
2016,392,JPN,143066164,0.914
2016,398,KAZ,1193597789,0.797
2016,400,JOR,519527,0.74
2016,404,KEN,142137892.8,0.586
2016,410,KOR,93225608,0.912
2016,414,KWT,303371.74,0.832
2016,417,KGZ,68285082,0.692
2016,418,LAO,751017566,0.61
2016,422,LBN,102354,0.76
2016,426,LSO,1795.962,0.518
2016,428,LVA,439521.14,0.858
2016,434,LBY,85438,0.746
2016,440,LTU,1543885,0.87
2016,442,LUX,10278074,0.922
2016,450,MDG,64523661.69,0.501
2016,454,MWI,7973.589,0.501
2016,458,MYS,1355412472,0.798
2016,466,MLI,16184,0.407
2016,470,MLT,349266,0.887
2016,478,MRT,686385062,0.532
2016,484,MEX,3816192772,0.773
2016,490,S19,920660279,
2016,496,MNG,2108362276,0.741
2016,499,MNE,31466924.16,0.826
2016,504,MAR,242653987,0.662
2016,508,MOZ,191269132,0.448
2016,512,OMN,134091142.7,0.832
2016,516,NAM,842461593,0.631
2016,524,NPL,26628.989,0.574
2016,528,NLD,679704708.7,0.933
2016,533,ABW,214423.91,
2016,554,NZL,5457608,0.935
2016,558,NIC,169452.61,0.65
2016,562,NER,299748511.5,0.372
2016,566,NGA,10527682,0.526
2016,579,NOR,131588246,0.956
2016,586,PAK,90578930,0.533
2016,600,PRY,13558,0.736
2016,604,PER,12248690229,0.764
2016,608,PHL,1255040307,0.696
2016,616,POL,128810376,0.872
2016,620,PRT,409744052,0.851
2016,634,QAT,13158997.57,0.853
2016,642,ROU,44390968,0.815
2016,643,RUS,2043592122,0.826
2016,646,RWA,86740304.62,0.518
2016,670,VCT,1316.665,0.783
2016,682,SAU,223331382.9,0.846
2016,686,SEN,99614814,0.51
2016,688,SRB,50786671,0.8
2016,694,SLE,368350,0.446
2016,699,IND,1316315753,0.63
2016,702,SGP,45369472.34,0.937
2016,703,SVK,26659259.54,0.855
2016,704,VNM,77671267.94,0.702
2016,705,SVN,13045766.44,0.909
2016,710,ZAF,7684748041,0.711
2016,716,ZWE,380973349.5,0.547
2016,724,ESP,1383762589,0.894
2016,729,SDN,851785,0.517
2016,740,SUR,113945930,0.709
2016,748,SWZ,241.609,0.59
2016,752,SWE,2163608775,0.939
2016,757,CHE,19268351.89,0.954
2016,762,TJK,239119635,0.655
2016,764,THA,107671726.2,0.793
2016,780,TTO,217772586.3,0.81
2016,784,ARE,53296489.52,0.866
2016,788,TUN,1923803,0.728
2016,792,TUR,923611733,0.826
2016,800,UGA,2284374,0.531
2016,804,UKR,1954649424,0.767
2016,807,MKD,125490403.4,0.782
2016,818,EGY,16992913.58,0.702
2016,826,GBR,235635871,0.926
2016,834,TZA,323426135,0.509
