year,country_code,country_code_letter,dollar_value,HDI_value
2013,854,BFA,438008.441,0.399
2013,858,URY,26257256.0,0.802
2013,862,VEN,132583539.0,0.771
2013,882,WSM,6862.0,0.704
2013,887,YEM,612051.0,0.496
2013,894,ZMB,506579048.9,0.554
2014,8,ALB,795407.0,0.797
2014,12,DZA,634907125.0,0.732
2014,20,AND,1112.07,0.854
2014,28,ATG,33670.0,0.815
2014,31,AZE,6979792.0,0.749
2014,32,ARG,330028784.4,0.847
2014,36,AUS,5824191498.0,0.931
2014,40,AUT,1019473774.0,0.911
2014,44,BHS,753629.0,0.807
2014,48,BHR,118326752.0,0.839
2014,51,ARM,409497.0,0.764
2014,52,BRB,83798.0,0.795
2014,56,BEL,3208763113.0,0.922
2014,60,BMU,6069.0,
2014,68,BOL,39856523.85,0.683
2014,70,BIH,268194334.0,0.751
2014,72,BWA,37673015.04,0.683
2014,76,BRA,3346863098.0,0.753
2014,84,BLZ,8679.0,0.716
2014,90,SLB,96260.787,0.562
2014,96,BRN,1191697.0,0.834
2014,100,BGR,298594993.0,0.807
2014,104,MMR,1110914.04,0.548
2014,108,BDI,55514.0,0.419
2014,112,BLR,34926800.0,0.81
2014,120,CMR,46938212.0,0.553
2014,124,CAN,4079196614.0,0.925
2014,144,LKA,12219003.0,0.757
2014,152,CHL,1526438304.0,0.841
2014,156,CHN,15026000882.0,0.732
2014,170,COL,136499490.0,0.755
2014,174,COM,1191.191,0.551
2014,178,COG,331312.432,0.609
2014,188,CRI,13599397.0,0.79
2014,191,HRV,35238055.0,0.842
2014,196,CYP,239324.141,0.867
2014,203,CZE,554862551.0,0.889
2014,204,BEN,316869.0,0.506
2014,208,DNK,149742971.0,0.932
2014,214,DOM,24279665.18,0.728
2014,218,ECU,1635649.0,0.759
2014,222,SLV,5690629.66,0.663
2014,231,ETH,216901.847,0.445
2014,233,EST,102804988.0,0.879
2014,242,FJI,435752.0,0.715
2014,246,FIN,801051775.0,0.928
2014,251,FRA,4244233290.0,0.892
2014,258,PYF,5145.0,
2014,266,GAB,2029855.367,0.687
2014,268,GEO,18529970.95,0.793
2014,270,GMB,3593.542,0.462
2014,275,PSE,80539.0,0.698
2014,276,DEU,9792366512.0,0.942
2014,288,GHA,17261304.62,0.582
2014,296,KIR,9.027,0.612
2014,300,GRC,165119399.0,0.879
2014,308,GRD,3996.663,0.783
2014,320,GTM,27881409.0,0.64
2014,324,GIN,2477.0,0.436
2014,328,GUY,56045.0,0.682
2014,340,HND,54550295.0,0.603
2014,344,HKG,590242623.0,0.932
2014,348,HUN,523446101.0,0.84
2014,352,ISL,5391629.0,0.946
2014,360,IDN,473587967.0,0.69
2014,364,IRN,637602921.0,0.783
2014,368,IRQ,224540.0,0.651
2014,372,IRL,821010299.4,0.918
2014,376,ISR,1096864000.0,0.899
2014,380,ITA,2260937453.0,0.882
2014,384,CIV,8876881.266,0.499
2014,388,JAM,540263005.8,0.714
2014,392,JPN,3822673097.0,0.91
2014,398,KAZ,2839228906.0,0.794
2014,400,JOR,412170637.0,0.737
2014,410,KOR,3673296213.0,0.906
2014,414,KWT,28201869.0,0.816
2014,417,KGZ,1450594.0,0.686
2014,418,LAO,60972438.0,0.597
2014,422,LBN,49222267.0,0.755
2014,426,LSO,729.038,0.5
2014,428,LVA,9480543.737,0.85
2014,440,LTU,154957403.0,0.864
2014,442,LUX,2466284.0,0.927
2014,450,MDG,4412684.379,0.497
2014,454,MWI,179089.443,0.493
2014,458,MYS,653962538.0,0.787
2014,470,MLT,1831922.0,0.881
2014,480,MUS,1504839.0,0.788
2014,484,MEX,957024117.0,0.765
2014,490,S19,1732335030.0,
2014,496,MNG,1215.0,0.735
2014,498,MDA,220974.0,0.749
2014,499,MNE,50084.0,0.822
2014,500,MSR,185.0,
2014,504,MAR,1543439972.0,0.645
2014,508,MOZ,2676920.0,0.438
2014,512,OMN,37528072.05,0.818
2014,516,NAM,7804373.0,0.619
2014,524,NPL,476726.0,0.567
2014,528,NLD,4352365796.0,0.931
2014,533,ABW,33598.0,
2014,540,NCL,139720571.0,
2014,554,NZL,14360701.91,0.931
2014,558,NIC,1958502.0,0.638
2014,562,NER,1783.0,0.363
2014,566,NGA,4275488.0,0.513
2014,579,NOR,729151967.0,0.949
2014,585,PLW,1900.0,0.777
2014,586,PAK,28145392.0,0.519
2014,591,PAN,6091472.0,0.797
2014,600,PRY,1622176.0,0.731
2014,604,PER,271000074.9,0.754
2014,608,PHL,348481502.0,0.693
2014,616,POL,993610728.0,0.867
2014,620,PRT,67827601.0,0.847
2014,634,QAT,978391731.0,0.85
2014,642,ROU,244598516.0,0.811
2014,643,RUS,5130821000.0,0.818
2014,646,RWA,83479.261,0.507
2014,659,KNA,7376.0,0.827
2014,662,LCA,21097.0,0.727
2014,670,VCT,62.5,0.772
2014,682,SAU,2434736981.0,0.836
2014,686,SEN,108587857.0,0.501
2014,688,SRB,25625529.0,0.787
2014,690,SYC,1824.048,0.796
2014,694,SLE,13.0,0.447
2014,699,IND,1429430120.0,0.611
2014,702,SGP,443182680.9,0.932
2014,703,SVK,163409577.9,0.851
2014,704,VNM,745300370.0,0.693
2014,705,SVN,157563347.0,0.903
2014,710,ZAF,909772953.2,0.714
2014,716,ZWE,2292287.04,0.539
2014,724,ESP,1459829865.0,0.884
2014,729,SDN,32822.62,0.511
2014,740,SUR,104427.0,0.701
2014,748,SWZ,7665093.618,0.56
2014,752,SWE,483786928.6,0.935
2014,757,CHE,598776033.4,0.951
2014,764,THA,716242036.0,0.785
2014,768,TGO,287476.142,0.502
2014,776,TON,4234.0,0.721
2014,780,TTO,1847006264.0,0.806
2014,784,ARE,94028602.06,0.853
2014,788,TUN,510648484.0,0.721
2014,792,TUR,1337664501.0,0.812
2014,800,UGA,2876694.0,0.518
2014,804,UKR,1178241226.0,0.774
2014,807,MKD,10501280.0,0.769
2014,818,EGY,418715879.0,0.688
2014,826,GBR,1478843854.0,0.924
2014,834,TZA,4860820.0,0.506
2014,842,USA,12665077658.0,0.923
2014,854,BFA,415059.131,0.403
2014,858,URY,25907473.0,0.805
2014,882,WSM,737.0,0.707
2014,887,YEM,495235.0,0.485
2014,894,ZMB,294681209.3,0.557
2015,8,ALB,2146195.0,0.797
2015,12,DZA,506950425.0,0.736
2015,20,AND,125.241,0.856
2015,24,AGO,869622.04,0.591
2015,28,ATG,38897.0,0.818
2015,31,AZE,5599897.49,0.751
2015,32,ARG,278722743.8,0.85
2015,36,AUS,5480414794.0,0.933
2015,40,AUT,813685635.0,0.91
2015,44,BHS,301727.0,0.807
2015,48,BHR,49482378.94,0.859
2015,50,BGD,22429236.0,0.604
2015,51,ARM,257110.0,0.769
2015,52,BRB,40670.0,0.798
2015,56,BEL,2653884430.0,0.924
2015,60,BMU,3365.0,
2015,68,BOL,32262011.61,0.688
2015,70,BIH,267947798.0,0.757
2015,72,BWA,35563592.4,0.688
2015,76,BRA,3403492953.0,0.752
2015,84,BLZ,87859.0,0.714
2015,90,SLB,293.0,0.562
2015,96,BRN,526533.0,0.832
2015,100,BGR,283158764.0,0.809
2015,104,MMR,963550.06,0.557
2015,108,BDI,22328.0,0.42
2015,112,BLR,30238600.0,0.809
2015,116,KHM,303197.0,0.564
2015,120,CMR,48380648.0,0.562
2015,124,CAN,4063856263.0,0.927
2015,144,LKA,9967595.0,0.76
2015,152,CHL,1214750951.0,0.846
2015,156,CHN,13445973387.0,0.741
2015,170,COL,86353226.0,0.758
2015,174,COM,456.618,0.556
2015,178,COG,597183.219,0.61
2015,180,COD,2092139068.0,0.457
2015,188,CRI,15236683.0,0.792
2015,191,HRV,18072284.0,0.844
2015,196,CYP,1420952.19,0.874
2015,203,CZE,411604539.0,0.891
2015,204,BEN,42988.829,0.509
2015,208,DNK,133022984.0,0.936
2015,214,DOM,12426406.89,0.739
2015,218,ECU,3855947.0,0.764
2015,222,SLV,4902244.12,0.663
2015,231,ETH,104065.896,0.455
2015,233,EST,81316829.0,0.883
2015,242,FJI,396937.793,0.716
2015,246,FIN,674219161.0,0.93
2015,251,FRA,3429333972.0,0.893
2015,258,PYF,6088.0,
2015,266,GAB,909525.943,0.692
2015,268,GEO,19754485.38,0.798
2015,270,GMB,7038.973,0.467
2015,275,PSE,58084.0,0.71
2015,276,DEU,8214466026.0,0.941
2015,288,GHA,14874592.55,0.586
2015,296,KIR,116.655,0.625
2015,300,GRC,153806941.0,0.881
2015,308,GRD,35369.224,0.786
2015,320,GTM,25162188.0,0.629
2015,324,GIN,19688.0,0.449
2015,328,GUY,8390.488,0.686
2015,340,HND,2411450.0,0.61
2015,344,HKG,528831332.4,0.936
2015,348,HUN,387958294.0,0.839
2015,352,ISL,6233915.0,0.948
2015,360,IDN,557000568.0,0.698
2015,364,IRN,517239006.0,0.782
2015,372,IRL,762660383.4,0.924
2015,376,ISR,943134000.0,0.899
2015,380,ITA,1839098178.0,0.881
2015,384,CIV,14664382.94,0.501
2015,388,JAM,555429001.0,0.712
2015,392,JPN,3510496723.0,0.913
2015,398,KAZ,3105803215.0,0.799
2015,400,JOR,331943585.0,0.738
2015,404,KEN,89954139.5,0.575
2015,410,KOR,3544784352.0,0.908
2015,414,KWT,24530226.91,0.829
2015,417,KGZ,685826.0,0.689
2015,418,LAO,157668219.0,0.604
2015,422,LBN,49557334.18,0.756
2015,426,LSO,5515.975,0.508
2015,428,LVA,13361368.59,0.853
2015,440,LTU,128218278.0,0.865
2015,442,LUX,1932252.0,0.914
2015,450,MDG,1957106.771,0.499
2015,454,MWI,83699.449,0.498
2015,458,MYS,726030941.0,0.792
2015,470,MLT,1264143.0,0.887
2015,480,MUS,1376550.0,0.791
2015,484,MEX,925500511.0,0.769
2015,490,S19,1532809165.0,
2015,496,MNG,118070.0,0.739
2015,498,MDA,187553.0,0.749
2015,499,MNE,97751.0,0.827
2015,500,MSR,185.185,
2015,504,MAR,1676543740.0,0.656
2015,508,MOZ,3609502.35,0.445
2015,512,OMN,29377802.3,0.824
2015,516,NAM,14314454.0,0.627
2015,524,NPL,345327.0,0.568
2015,528,NLD,3994328653.0,0.932
2015,533,ABW,56854.0,
2015,540,NCL,73859616.0,
2015,554,NZL,11466496.01,0.933
2015,558,NIC,1267486.0,0.644
2015,562,NER,54815.0,0.367
2015,566,NGA,6140910.9,0.52
2015,579,NOR,677124482.2,0.952
2015,586,PAK,23196292.0,0.525
2015,591,PAN,3808009.0,0.802
2015,600,PRY,551388.0,0.738
2015,604,PER,320292837.9,0.758
2015,608,PHL,134887013.0,0.696
2015,616,POL,788276407.0,0.869
2015,620,PRT,67664803.91,0.85
2015,634,QAT,936757619.0,0.852
2015,642,ROU,233030940.0,0.813
2015,643,RUS,3843343998.0,0.823
2015,646,RWA,226521.052,0.509
2015,659,KNA,8269.444,0.829
2015,662,LCA,67536.0,0.736
2015,682,SAU,1916480937.0,0.842
2015,686,SEN,164446490.0,0.501
2015,688,SRB,34968410.0,0.794
2015,694,SLE,2064061.0,0.438
2015,699,IND,1251897622.0,0.619
2015,702,SGP,411709923.9,0.935
2015,703,SVK,120724451.9,0.852
2015,704,VNM,750333100.0,0.697
2015,705,SVN,173046352.0,0.903
2015,710,ZAF,921653451.8,0.721
2015,716,ZWE,2275649.3,0.544
2015,724,ESP,1312355731.0,0.889
2015,729,SDN,902173.0,0.514
2015,748,SWZ,6037708.094,0.577
2015,752,SWE,446056562.5,0.937
2015,757,CHE,502912674.3,0.952
2015,764,THA,554785243.3,0.789
2015,768,TGO,99510.317,0.51
2015,780,TTO,1649541190.0,0.812
2015,784,ARE,93248349.81,0.86
2015,788,TUN,372960592.0,0.724
2015,792,TUR,1269425512.0,0.821
2015,800,UGA,1871982.0,0.525
2015,804,UKR,967422063.0,0.764
2015,807,MKD,8406526.72,0.777
2015,818,EGY,285208814.9,0.695
2015,826,GBR,2627831545.0,0.923
2015,834,TZA,4407740.0,0.507
2015,842,USA,12367717904.0,0.924
2015,854,BFA,377727.844,0.413
2015,858,URY,19807293.0,0.807
2015,882,WSM,14172.0,0.71
2015,887,YEM,18430.0,0.455
2015,894,ZMB,78587698.93,0.563
2016,8,ALB,2258481.0,0.795
2016,12,DZA,347657312.0,0.738
2016,20,AND,152.592,0.859
2016,24,AGO,1390332.83,0.595
2016,28,ATG,40932.0,0.822
2016,31,AZE,4743484.4,0.752
2016,32,ARG,337811826.8,0.848
2016,36,AUS,4592536166.0,0.936
2016,40,AUT,764715584.7,0.913
2016,44,BHS,282847.0,0.809
2016,48,BHR,62737105.83,0.862
2016,51,ARM,423813.0,0.773
2016,52,BRB,367456.0,0.801
2016,56,BEL,2198955484.0,0.927
2016,60,BMU,6468.0,
2016,68,BOL,21087837.36,0.7
2016,70,BIH,278945420.0,0.767
2016,72,BWA,39779726.0,0.697
2016,76,BRA,3301023804.0,0.753
2016,84,BLZ,426.0,0.72
2016,96,BRN,455884.0,0.83
2016,100,BGR,235218447.5,0.81
2016,104,MMR,4850426.59,0.567
2016,108,BDI,140809.0,0.423
2016,112,BLR,38259200.0,0.809
2016,116,KHM,120850.0,0.573
2016,120,CMR,32672541.0,0.566
2016,124,CAN,3742367612.0,0.928
2016,144,LKA,8608390.0,0.765
2016,152,CHL,1489549605.0,0.851
2016,156,CHN,12134627239.0,0.749
2016,170,COL,91057653.0,0.763
2016,174,COM,10098.241,0.563
2016,178,COG,589769.623,0.606
2016,180,COD,1661586620.0,0.466
2016,188,CRI,15171957.0,0.796
2016,191,HRV,21265407.0,0.85
2016,192,CUB,2152926.21,0.763
2016,196,CYP,88762.552,0.881
2016,203,CZE,392730216.0,0.894
2016,204,BEN,10811.025,0.508
2016,208,DNK,219405293.3,0.943
2016,212,DMA,10876.656,0.728
2016,214,DOM,12298777.36,0.759
2016,218,ECU,2258761.0,0.761
2016,222,SLV,4705471.04,0.664
2016,231,ETH,57410.79,0.465
2016,233,EST,58774049.33,0.884
2016,242,FJI,392607.583,0.721
2016,246,FIN,644177778.0,0.931
2016,251,FRA,3540107584.0,0.896
2016,258,PYF,16365.67,
2016,266,GAB,2061052.13,0.696
2016,268,GEO,16640611.27,0.802
2016,275,PSE,64725.0,0.715
2016,276,DEU,7823883927.0,0.941
2016,288,GHA,203963756.0,0.586
2016,296,KIR,10760.0,0.619
2016,300,GRC,130789662.0,0.877
2016,304,GRL,7.41,
2016,308,GRD,1854.072,0.787
2016,320,GTM,24394746.0,0.633
2016,324,GIN,17116.39,0.466
2016,328,GUY,4338522.0,0.693
2016,340,HND,1846939.0,0.615
2016,344,HKG,533507577.3,0.939
2016,348,HUN,373059876.0,0.843
2016,352,ISL,4534638.0,0.951
2016,360,IDN,602145515.0,0.701
2016,364,IRN,415812569.2,0.785
2016,368,IRQ,60000.0,0.661
2016,372,IRL,645688582.5,0.929
2016,376,ISR,998127000.0,0.902
2016,380,ITA,1507173969.0,0.886
2016,384,CIV,10146571.54,0.506
2016,388,JAM,458344375.0,0.71
2016,392,JPN,3775596143.0,0.914
2016,398,KAZ,2413026785.0,0.797
2016,400,JOR,317861272.0,0.74
2016,404,KEN,76630622.5,0.586
2016,410,KOR,3533897351.0,0.912
2016,414,KWT,20528199.61,0.832
2016,417,KGZ,756247.0,0.692
2016,418,LAO,139264243.0,0.61
2016,422,LBN,20236092.0,0.76
2016,426,LSO,728.061,0.518
2016,428,LVA,10110727.87,0.858
2016,434,LBY,14400255.08,0.746
2016,440,LTU,111834599.0,0.87
2016,442,LUX,9028269.0,0.922
2016,450,MDG,741118.752,0.501
2016,454,MWI,172647.386,0.501
2016,458,MYS,735597583.0,0.798
2016,466,MLI,4018815.0,0.407
2016,470,MLT,644017.0,0.887
2016,478,MRT,110172.0,0.532
2016,480,MUS,1275622.228,0.794
2016,484,MEX,854816276.0,0.773
2016,490,S19,1685921600.0,
2016,496,MNG,6475.0,0.741
2016,498,MDA,919605.0,0.755
2016,499,MNE,262410.185,0.826
2016,500,MSR,402.503,
2016,504,MAR,1163264303.0,0.662
2016,508,MOZ,121646.41,0.448
2016,512,OMN,33877328.55,0.832
2016,516,NAM,5599714.0,0.631
2016,524,NPL,671429.012,0.574
2016,528,NLD,3522001208.0,0.933
2016,533,ABW,18053.02,
2016,554,NZL,14427519.0,0.935
2016,558,NIC,1502420.8,0.65
2016,562,NER,58693.828,0.372
2016,566,NGA,1682343.0,0.526
2016,579,NOR,625049572.0,0.956
2016,586,PAK,20910147.0,0.533
2016,591,PAN,3619428.0,0.809
2016,600,PRY,660988.0,0.736
2016,604,PER,256009601.0,0.764
2016,608,PHL,155972911.0,0.696
2016,616,POL,755383022.0,0.872
2016,620,PRT,120414833.9,0.851
2016,634,QAT,688511917.1,0.853
2016,642,ROU,218928563.0,0.815
2016,643,RUS,2422795448.0,0.826
2016,646,RWA,258078.897,0.518
2016,659,KNA,15356.799,0.836
2016,662,LCA,28276.0,0.744
2016,670,VCT,6982.863,0.783
2016,682,SAU,1521512788.0,0.846
2016,686,SEN,199980557.0,0.51
2016,688,SRB,43671809.0,0.8
2016,694,SLE,9369.0,0.446
2016,699,IND,1243860343.0,0.63
2016,702,SGP,414321009.9,0.937
2016,703,SVK,105482568.2,0.855
2016,704,VNM,769703662.3,0.702
2016,705,SVN,159248398.0,0.909
2016,710,ZAF,742762130.8,0.711
2016,716,ZWE,1573487.51,0.547
2016,724,ESP,1267221864.0,0.894
2016,729,SDN,6705.0,0.517
2016,740,SUR,185411.411,0.709
2016,748,SWZ,5297234.823,0.59
2016,752,SWE,402200441.9,0.939
2016,757,CHE,485981104.5,0.954
2016,762,TJK,1431172.0,0.655
2016,764,THA,540047793.7,0.793
2016,768,TGO,846921.24,0.515
2016,780,TTO,1664189948.0,0.81
2016,784,ARE,87781361.79,0.866
2016,788,TUN,402022034.0,0.728
2016,792,TUR,1092732971.0,0.826
2016,800,UGA,1621536.0,0.531
2016,804,UKR,631092172.3,0.767
2016,807,MKD,8423245.5,0.782
2016,818,EGY,226270033.7,0.702
2016,826,GBR,1134431603.0,0.926
2016,834,TZA,8117253.0,0.509
2016,842,USA,11314400675.0,0.926
2016,854,BFA,317116.0,0.422
2016,858,URY,22187891.0,0.811
2016,882,WSM,12345.0,0.714
2016,894,ZMB,60081326.2,0.564
2017,8,ALB,2207582.074,0.796
2017,12,DZA,382935868.9,0.738
2017,20,AND,3378.972,0.86
2017,24,AGO,1939707.29,0.597
2017,28,ATG,60498.732,0.824
2017,31,AZE,3869257.85,0.754
2017,32,ARG,380981065.3,0.853
2017,36,AUS,6156683985.0,0.937
2017,40,AUT,963093182.7,0.914
2017,44,BHS,476061.24,0.812
2017,48,BHR,63282252.57,0.867
2017,51,ARM,406263.07,0.775
2017,52,BRB,43291.0,0.803
2017,56,BEL,2799000439.0,0.931
2017,60,BMU,8236.75,
2017,68,BOL,25220142.94,0.707
2017,70,BIH,347906763.5,0.77
2017,72,BWA,42573710.21,0.705
2017,76,BRA,3852040935.0,0.758
2017,84,BLZ,3766.535,0.716
2017,90,SLB,186.689,0.566
2017,96,BRN,657257.795,0.829
2017,100,BGR,309356298.7,0.81
2017,104,MMR,18539921.91,0.58
2017,108,BDI,151088.645,0.422
2017,112,BLR,49274300.0,0.811
2017,116,KHM,17595.67,0.581
2017,120,CMR,39476406.88,0.574
2017,124,CAN,3416812379.0,0.929
2017,140,CAF,4596.627,0.379
2017,144,LKA,9876480.682,0.77
2017,152,CHL,1790850533.0,0.854
2017,156,CHN,15004411892.0,0.757
2017,170,COL,96869624.67,0.765
2017,174,COM,15117.749,0.571
2017,178,COG,527702.339,0.6
2017,180,COD,4912429525.0,0.469
2017,188,CRI,13765357.45,0.8
2017,191,HRV,25276272.0,0.855
2017,192,CUB,2358013.89,0.764
2017,196,CYP,36094.438,0.891
2017,203,CZE,580175168.0,0.896
2017,204,BEN,44624.999,0.505
2017,208,DNK,283216556.0,0.944
2017,212,DMA,10908.948,0.709
2017,214,DOM,9199282.155,0.761
2017,218,ECU,2859546.8,0.762
2017,222,SLV,4659521.38,0.667
2017,231,ETH,182018.647,0.472
2017,233,EST,100123425.8,0.886
2017,242,FJI,365135.581,0.728
2017,246,FIN,840515053.6,0.934
2017,251,FRA,3572765384.0,0.899
2017,258,PYF,38201.9,
2017,266,GAB,731749.989,0.699
2017,268,GEO,21066754.67,0.807
2017,275,PSE,29165.903,0.718
2017,276,DEU,8566488574.0,0.944
2017,288,GHA,7958501.515,0.585
2017,296,KIR,2300.32,0.626
2017,300,GRC,171308151.1,0.88
2017,304,GRL,928.45,
2017,308,GRD,671.851,0.786
2017,320,GTM,27640622.0,0.636
2017,328,GUY,3935396.324,0.699
2017,340,HND,2582402.59,0.614
2017,344,HKG,464043729.6,0.946
2017,348,HUN,459215134.0,0.846
2017,352,ISL,18049229.11,0.955
2017,360,IDN,819133266.5,0.708
2017,364,IRN,491991216.0,0.788
2017,372,IRL,799042143.2,0.934
2017,376,ISR,850402000.0,0.906
2017,380,ITA,1641669621.0,0.889
2017,384,CIV,9127494.847,0.515
2017,388,JAM,518144499.1,0.711
2017,392,JPN,4642742034.0,0.916
2017,398,KAZ,2166916711.0,0.802
2017,400,JOR,384631244.2,0.744
2017,404,KEN,90360878.44,0.591
2017,410,KOR,4367164033.0,0.915
2017,414,KWT,21304544.98,0.835
2017,417,KGZ,621800.0,0.695
2017,418,LAO,70905937.0,0.612
2017,422,LBN,17755438.59,0.765
2017,426,LSO,617.316,0.522
2017,428,LVA,14412770.4,0.863
2017,430,LBR,225533.0,0.481
2017,434,LBY,14400255.08,0.761
2017,440,LTU,107393053.0,0.878
2017,442,LUX,10454102.27,0.918
2017,450,MDG,1374274.791,0.502
2017,454,MWI,470856.753,0.506
2017,458,MYS,880189952.8,0.8
2017,466,MLI,2038858.712,0.413
2017,470,MLT,1436088.775,0.896
2017,478,MRT,7423870.717,0.536
2017,480,MUS,1207700.268,0.797
2017,484,MEX,952032783.0,0.776
2017,490,S19,1982227350.0,
2017,498,MDA,1132730.0,0.764
2017,499,MNE,771370.321,0.833
2017,500,MSR,1659.258,
2017,504,MAR,1137466963.0,0.671
2017,508,MOZ,183353.94,0.45
2017,512,OMN,15729363.99,0.833
2017,516,NAM,8098925.319,0.634
2017,524,NPL,451628.49,0.581
