year,country_code,country_code_letter,HDI_value,dollar_per_capita
2016,266,GAB,0.696,230.72
2016,268,GEO,0.802,7.21
2016,270,GMB,0.472,0.9
2016,275,PSE,0.715,6.8
2016,276,DEU,0.941,99.13
2016,288,GHA,0.586,16.43
2016,296,KIR,0.619,0.01
2016,300,GRC,0.877,5.78
2016,304,GRL,,0.0
2016,308,GRD,0.787,0.17
2016,320,GTM,0.633,6.22
2016,324,GIN,0.466,0.63
2016,328,GUY,0.693,55.49
2016,340,HND,0.615,7.14
2016,344,HKG,0.939,31.74
2016,348,HUN,0.843,73.02
2016,352,ISL,0.951,1.7
2016,360,IDN,0.701,14.6
2016,364,IRN,0.785,0.5
2016,372,IRL,0.929,96.42
2016,376,ISR,0.902,1.03
2016,380,ITA,0.886,31.21
2016,384,CIV,0.506,5.45
2016,388,JAM,0.71,0.87
2016,392,JPN,0.914,1.73
2016,398,KAZ,0.797,0.44
2016,400,JOR,0.74,0.98
2016,404,KEN,0.586,0.12
2016,410,KOR,0.912,1.76
2016,414,KWT,0.832,1.26
2016,417,KGZ,0.692,0.02
2016,418,LAO,0.61,3.71
2016,422,LBN,0.76,2.07
2016,426,LSO,0.518,0.1
2016,428,LVA,0.858,1004.54
2016,434,LBY,0.746,0.01
2016,440,LTU,0.87,347.11
2016,442,LUX,0.922,405.43
2016,446,MAC,,0.44
2016,450,MDG,0.501,0.25
2016,454,MWI,0.501,0.49
2016,458,MYS,0.798,109.85
2016,466,MLI,0.407,0.31
2016,470,MLT,0.887,0.56
2016,478,MRT,0.532,0.0
2016,480,MUS,0.794,1.63
2016,484,MEX,0.773,3.37
2016,496,MNG,0.741,0.14
2016,498,MDA,0.755,3.16
2016,499,MNE,0.826,51.39
2016,504,MAR,0.662,0.55
2016,508,MOZ,0.448,1.09
2016,512,OMN,0.832,4.41
2016,516,NAM,0.631,12.15
2016,524,NPL,0.574,0.03
2016,528,NLD,0.933,80.47
2016,533,ABW,,0.38
2016,554,NZL,0.935,611.19
2016,558,NIC,0.65,1.41
2016,562,NER,0.372,0.0
2016,566,NGA,0.526,0.07
2016,579,NOR,0.956,103.35
2016,585,PLW,0.784,0.56
2016,586,PAK,0.533,0.19
2016,591,PAN,0.809,9.72
2016,600,PRY,0.736,10.9
2016,604,PER,0.764,4.06
2016,608,PHL,0.696,26.94
2016,616,POL,0.872,101.13
2016,620,PRT,0.851,66.7
2016,634,QAT,0.853,2.67
2016,642,ROU,0.815,92.5
2016,643,RUS,0.826,46.15
2016,646,RWA,0.518,0.01
2016,659,KNA,0.836,0.2
2016,662,LCA,0.744,0.74
2016,670,VCT,0.783,0.07
2016,678,STP,0.599,0.03
2016,682,SAU,0.846,1.2
2016,686,SEN,0.51,0.43
2016,688,SRB,0.8,34.56
2016,690,SYC,0.798,0.09
2016,694,SLE,0.446,0.89
2016,699,IND,0.63,0.3
2016,702,SGP,0.937,13.08
2016,703,SVK,0.855,153.49
2016,704,VNM,0.702,24.36
2016,705,SVN,0.909,395.74
2016,710,ZAF,0.711,8.31
2016,716,ZWE,0.547,1.62
2016,724,ESP,0.894,32.29
2016,729,SDN,0.517,0.0
2016,740,SUR,0.709,63.92
2016,748,SWZ,0.59,78.82
2016,752,SWE,0.939,375.96
2016,757,CHE,0.954,66.98
2016,762,TJK,0.655,0.02
2016,764,THA,0.793,34.75
2016,768,TGO,0.515,0.05
2016,780,TTO,0.81,2.83
2016,784,ARE,0.866,20.8
2016,788,TUN,0.728,1.87
2016,792,TUR,0.826,8.38
2016,800,UGA,0.531,0.72
2016,804,UKR,0.767,24.79
2016,807,MKD,0.782,3.78
2016,818,EGY,0.702,0.44
2016,826,GBR,0.926,7.66
2016,834,TZA,0.509,0.38
2016,842,USA,0.926,27.82
2016,854,BFA,0.422,0.02
2016,858,URY,0.811,229.9
2016,882,WSM,0.714,0.43
2016,894,ZMB,0.564,0.34
2017,4,AFG,0.485,0.0
2017,8,ALB,0.796,7.16
2017,12,DZA,0.738,0.0
2017,20,AND,0.86,16.17
2017,24,AGO,0.597,3.0
2017,28,ATG,0.824,1.79
2017,31,AZE,0.754,0.11
2017,32,ARG,0.853,2.82
2017,36,AUS,0.937,65.07
2017,40,AUT,0.914,533.59
2017,44,BHS,0.812,1.22
2017,48,BHR,0.867,16.36
2017,51,ARM,0.775,0.76
2017,52,BRB,0.803,3.91
2017,56,BEL,0.931,190.15
2017,60,BMU,,0.03
2017,68,BOL,0.707,4.03
2017,70,BIH,0.77,130.95
2017,72,BWA,0.705,0.56
2017,76,BRA,0.758,13.58
2017,84,BLZ,0.716,19.63
2017,90,SLB,0.566,515.3
2017,96,BRN,0.829,3.48
2017,100,BGR,0.81,51.34
2017,104,MMR,0.58,4.38
2017,108,BDI,0.422,0.0
2017,112,BLR,0.811,118.81
2017,116,KHM,0.581,7.21
2017,120,CMR,0.574,20.97
2017,124,CAN,0.929,385.32
2017,140,CAF,0.379,4.62
2017,144,LKA,0.77,1.94
2017,152,CHL,0.854,120.35
2017,156,CHN,0.757,9.77
