year,country_code,country_code_letter,dollar_value,HDI_value,population
2022,275,PSE,7659784.843,0.716,
2023,275,PSE,6366859.111,,
2016,258,PYF,74.196,,279178
2019,258,PYF,219908.472,,279034
2013,634,QAT,989068.31,0.852,1916426
2014,634,QAT,1035468.0,0.85,2151745
2015,634,QAT,391869.449,0.852,2344557
2016,634,QAT,468104.741,0.853,2477113
2017,634,QAT,355607.043,0.862,2545820
2018,634,QAT,319321.056,0.866,2580734
2019,634,QAT,70057.952,0.869,2638657
2020,634,QAT,527330.73,0.863,2794148
2021,634,QAT,496837.393,0.864,
2022,634,QAT,298116.305,0.875,
2023,634,QAT,173402.577,,
2013,642,ROU,2651043222.0,0.811,19983693
2014,642,ROU,2638730014.0,0.811,19908979
2015,642,ROU,2225882314.0,0.813,19815616
2016,642,ROU,2326567952.0,0.815,19702267
2017,642,ROU,2247120340.0,0.823,19588715
2018,642,ROU,2548609443.0,0.829,19473970
2019,642,ROU,2897378101.0,0.834,19371648
2020,642,ROU,2446561478.0,0.828,19265250
2021,642,ROU,4283200384.0,0.825,
2022,642,ROU,4588274724.0,0.827,
2023,642,ROU,4460829176.0,,
2013,643,RUS,4752137268.0,0.816,143805638
2014,643,RUS,7086716335.0,0.818,144237223
2015,643,RUS,5652551008.0,0.823,144640716
2016,643,RUS,5607974949.0,0.826,145015460
2017,643,RUS,7491655717.0,0.827,145293260
2018,643,RUS,10456402405.0,0.836,145398106
2019,643,RUS,7927941027.0,0.839,145453291
2020,643,RUS,9340483240.0,0.826,145245148
2021,643,RUS,9174107158.0,0.818,
2013,646,RWA,15005533.19,0.502,11093340
2014,646,RWA,15142451.26,0.507,11364757
2015,646,RWA,19613623.44,0.509,11640022
2016,646,RWA,26254709.08,0.518,11919183
2017,646,RWA,31975366.03,0.52,12202060
2018,646,RWA,32663221.48,0.522,12487996
2019,646,RWA,32330671.58,0.531,12776103
2020,646,RWA,34259466.72,0.535,13065837
2021,646,RWA,36543424.35,0.539,
2022,646,RWA,63833024.9,0.548,
2013,490,S19,6057175.0,,
2014,490,S19,6456671.0,,
2015,490,S19,39248198.0,,
2016,490,S19,53971363.0,,
2017,490,S19,17095152.46,,
2018,490,S19,33063717.47,,
2019,490,S19,50300193.18,,
2020,490,S19,115334329.2,,
2021,490,S19,103996173.2,,
2022,490,S19,81127096.98,,
2023,490,S19,88939539.65,,
2013,682,SAU,15422686.0,0.831,27624004
2014,682,SAU,10962381.0,0.836,28309273
2015,682,SAU,10539479.81,0.842,29816382
2016,682,SAU,10317240.37,0.846,30954198
2017,682,SAU,17119960.07,0.849,30977355
2018,682,SAU,12042749.51,0.856,30196281
2019,682,SAU,8126964.33,0.862,30063799
2020,682,SAU,5466572.46,0.861,31552510
2021,682,SAU,3851207.904,0.867,
2022,682,SAU,7449387.014,0.875,
2023,682,SAU,6505012.904,,
2013,729,SDN,7529939.0,0.503,37785849
2014,729,SDN,5778936.27,0.511,38823318
2015,729,SDN,121929.0,0.514,40024431
2016,729,SDN,30710999.0,0.517,41259892
2017,729,SDN,112726264.0,0.52,42714306
2018,729,SDN,27922163.0,0.52,44230596
2013,686,SEN,39487267.0,0.497,13710849
2014,686,SEN,41561772.0,0.501,14152102
2015,686,SEN,38271897.0,0.501,14593331
2016,686,SEN,46306034.0,0.51,15034521
2017,686,SEN,32185874.87,0.511,15475002
2018,686,SEN,46394646.18,0.515,15914498
2019,686,SEN,52802469.07,0.514,16352922
2020,686,SEN,26421334.2,0.514,16789219
2021,686,SEN,46331056.95,0.512,
2022,686,SEN,48808180.08,0.517,
2023,686,SEN,43023696.91,,
2013,702,SGP,70415777.21,0.93,5399162
2014,702,SGP,84981805.37,0.932,5469724
2015,702,SGP,63651870.48,0.935,5535002
2016,702,SGP,38013673.78,0.937,5607283
2017,702,SGP,39229078.27,0.938,5612253
2018,702,SGP,25091504.56,0.942,5638676
2019,702,SGP,37586492.23,0.945,5703569
2020,702,SGP,47461867.76,0.942,5685807
2021,702,SGP,67288292.03,0.942,
2022,702,SGP,57064438.97,0.949,
2023,702,SGP,82415608.44,,
2013,90,SLB,102961.811,0.563,594945
2014,90,SLB,152602.198,0.562,616908
2015,90,SLB,20336.0,0.562,639415
2016,90,SLB,10024.0,0.564,662379
2017,90,SLB,549297.144,0.566,685672
2014,694,SLE,10449.0,0.447,6876385
2015,694,SLE,40888.0,0.438,7037655
2016,694,SLE,4834.0,0.446,7205328
2017,694,SLE,20515.763,0.448,7379299
2018,694,SLE,5293.2,0.454,7554563
2013,222,SLV,16898324.92,0.664,6138839
2014,222,SLV,10409676.43,0.663,6162955
2015,222,SLV,24821646.64,0.663,6183676
2016,222,SLV,8643933.91,0.664,6200800
2017,222,SLV,1888679.35,0.667,6213533
2018,222,SLV,2167075.24,0.673,6219807
2019,222,SLV,3203380.68,0.676,6222318
2020,222,SLV,2510856.18,0.666,6234673
2021,222,SLV,5407690.02,0.669,
2022,222,SLV,6595223.4,0.674,
2023,222,SLV,10520271.0,,
2013,688,SRB,486788905.0,0.785,7166553
2014,688,SRB,605084472.0,0.787,7131787
2015,688,SRB,486462731.0,0.794,7095383
2016,688,SRB,512565395.0,0.8,7058322
2017,688,SRB,385266793.0,0.802,7020858
2018,688,SRB,493029097.0,0.808,6982604
2019,688,SRB,628540826.0,0.812,6945235
2020,688,SRB,790195104.0,0.806,6899126
2021,688,SRB,908169947.0,0.804,
2022,688,SRB,733189576.0,0.805,
2023,688,SRB,474257934.0,,
2014,678,STP,198633.0,0.584,196767
2015,678,STP,172.0,0.595,200291
2023,678,STP,145.811,,
2013,740,SUR,39661394.0,0.7,569020
2014,740,SUR,51668795.0,0.701,575373
2015,740,SUR,10337968.48,0.707,581627
2016,740,SUR,16823930.06,0.709,587757
2017,740,SUR,30363153.56,0.71,593713
2018,740,SUR,17158528.58,0.714,599513
2019,740,SUR,23035233.55,0.71,605768
2020,740,SUR,27412359.09,0.702,612317
2021,740,SUR,32458557.14,0.689,
2022,740,SUR,25060846.43,0.69,
2023,740,SUR,26856609.87,,
2013,703,SVK,344140499.1,0.849,5413393
2014,703,SVK,383376346.2,0.851,5418649
2015,703,SVK,378075193.4,0.852,5423801
2016,703,SVK,387738936.9,0.855,5430798
2017,703,SVK,384939035.7,0.857,5439232
2018,703,SVK,329967440.2,0.86,5446771
2019,703,SVK,320829796.2,0.863,5454147
2020,703,SVK,462899406.3,0.86,5458827
2021,703,SVK,564451463.4,0.852,
2022,703,SVK,833459445.7,0.855,
2023,703,SVK,700435314.0,,
2013,705,SVN,44926334.0,0.901,2059953
2014,705,SVN,36447924.0,0.903,2061980
2015,705,SVN,39372279.0,0.903,2063531
2016,705,SVN,38531649.71,0.909,2065042
2017,705,SVN,58387379.42,0.912,2066388
2018,705,SVN,61262554.63,0.916,2073894
2019,705,SVN,68736659.12,0.918,2088385
2020,705,SVN,81126309.48,0.91,2102419
2021,705,SVN,120090969.8,0.916,
2022,705,SVN,104134080.8,0.926,
2023,705,SVN,82693704.96,,
2013,752,SWE,260744431.6,0.932,9600379
2014,752,SWE,429926135.9,0.935,9696110
2015,752,SWE,404332218.3,0.937,9799186
2016,752,SWE,343363839.2,0.939,9923085
2017,752,SWE,298162777.1,0.941,10057698
2018,752,SWE,210633312.4,0.943,10175214
2019,752,SWE,228035469.9,0.947,10278887
2020,752,SWE,395472977.7,0.944,10353442
2021,752,SWE,338997063.6,0.949,
2022,752,SWE,380915677.5,0.952,
2023,752,SWE,287598348.7,,
2013,748,SWZ,692553.513,0.546,1129990
2014,748,SWZ,634466.602,0.56,1136299
2015,748,SWZ,225004.411,0.577,1142813
2016,748,SWZ,363808.818,0.59,1149507
2017,748,SWZ,391136.974,0.601,1158195
2018,748,SWZ,305223.615,0.613,1168929
2019,748,SWZ,269080.12,0.623,1179874
2020,748,SWZ,75171.3,0.622,1192729
2021,748,SWZ,185132.11,0.612,
2022,748,SWZ,141851.45,0.61,
2023,748,SWZ,81240.21,,
2015,690,SYC,12358.268,0.797,93419
2016,690,SYC,7444.831,0.798,94677
2017,690,SYC,5335.074,0.798,95843
2018,690,SYC,60.46,0.804,96762
2020,690,SYC,26298.926,0.799,98462
2021,690,SYC,148831.357,0.795,
2022,690,SYC,677.867,0.802,
2023,690,SYC,16977.747,,
2013,768,TGO,249202.453,0.495,7285442
2014,768,TGO,1447828.628,0.502,7472450
2015,768,TGO,394010.389,0.51,7663195
2016,768,TGO,53116.44,0.515,7858289
2017,768,TGO,514553.21,0.522,8057140
2018,768,TGO,52076.662,0.528,8258778
2019,768,TGO,246823.32,0.536,8463068
2020,768,TGO,472531.375,0.54,8669720
2021,768,TGO,449642.178,0.545,
2022,768,TGO,201821.55,0.547,
2023,768,TGO,628450.899,,
2013,764,THA,4626187113.0,0.754,69845114
2014,764,THA,5729600654.0,0.785,70216367
2015,764,THA,4712280061.0,0.789,70540795
2016,764,THA,4609762433.0,0.793,70859841
2017,764,THA,5380146152.0,0.795,71160187
2018,764,THA,5747825924.0,0.796,71376079
2019,764,THA,4284611082.0,0.801,71522271
2020,764,THA,3808840554.0,0.8,71641484
2021,764,THA,3583534357.0,0.797,
2022,764,THA,4089287028.0,0.803,
2023,764,THA,5259866091.0,,
2016,762,TJK,215190.0,0.655,8865631
2017,762,TJK,122349.0,0.659,9085946
2018,762,TJK,47131.0,0.664,9307333
2019,762,TJK,133292.0,0.668,9529966
2020,762,TJK,49428.0,0.656,9749310
2021,762,TJK,161000.0,0.677,
2022,762,TJK,167914.0,0.679,
2017,626,TLS,3151.35,0.614,1251703
2018,626,TLS,36.75,0.616,1275959
2013,776,TON,36.0,0.719,107078
2013,780,TTO,1238948.392,0.801,1340557
2014,780,TTO,1030967.715,0.806,1345343
2015,780,TTO,1657028.84,0.812,1349667
2016,780,TTO,3200165.962,0.81,1353895
2017,780,TTO,1766160.654,0.811,1356633
2018,780,TTO,1159883.295,0.809,1359193
2019,780,TTO,653834.122,0.813,1363985
2020,780,TTO,2426639.898,0.815,1366725
2021,780,TTO,3030002.344,0.804,
2022,780,TTO,97163.907,0.814,
2023,780,TTO,1105900.51,,
2013,788,TUN,53458.0,0.719,11141361
2014,788,TUN,3719717.0,0.721,11274288
2015,788,TUN,6944677.0,0.724,11402264
2016,788,TUN,940100.0,0.728,11528674
2017,788,TUN,269584.801,0.732,11650498
2018,788,TUN,2932372.349,0.737,11765514
2019,788,TUN,210316.486,0.74,11875081
2020,788,TUN,74954.09,0.734,11974057
2021,788,TUN,555155.851,0.729,
2022,788,TUN,252179.351,0.732,
2023,788,TUN,3038.01,,
2013,792,TUR,320928660.0,0.802,76147624
2014,792,TUR,313391844.0,0.812,77181884
2015,792,TUR,353947257.0,0.821,78218479
2016,792,TUR,456753438.0,0.826,79277962
2017,792,TUR,450488213.0,0.833,80312698
2018,792,TUR,380457677.0,0.838,81407204
2019,792,TUR,345165190.0,0.842,82579440
2020,792,TUR,289969935.0,0.835,83384680
2021,792,TUR,416431868.0,0.841,
2022,792,TUR,688542028.0,0.855,
2023,792,TUR,1733189035.0,,
2013,834,TZA,40723768.0,0.504,48824128
2014,834,TZA,146199013.0,0.506,50351512
2015,834,TZA,31112377.0,0.507,52020962
2016,834,TZA,23288306.0,0.509,53824013
2017,834,TZA,27198713.61,0.517,55652890
2018,834,TZA,73314514.59,0.525,57437145
2019,834,TZA,80472978.09,0.533,59174891
2020,834,TZA,173933533.6,0.535,60972798
2021,834,TZA,402836727.5,0.529,
2022,834,TZA,287238223.4,0.532,
2023,834,TZA,173523149.7,,
2013,800,UGA,91792105.0,0.511,35337042
2014,800,UGA,96837903.0,0.518,36395539
2015,800,UGA,142102494.0,0.525,37531446
2016,800,UGA,144252062.0,0.531,38799152
2017,800,UGA,183058709.4,0.534,40177388
2018,800,UGA,192023928.7,0.539,41565831
2019,800,UGA,119784702.9,0.544,42999637
2020,800,UGA,102419319.0,0.545,44457152
2021,800,UGA,51924524.83,0.545,
2022,800,UGA,83942863.93,0.55,
2023,800,UGA,188955724.6,,
2013,804,UKR,6371334699.0,0.774,46126770
2014,804,UKR,6544132005.0,0.774,45972380
2015,804,UKR,6057489963.0,0.764,45784896
2016,804,UKR,6073915229.0,0.767,45616832
2017,804,UKR,6501877183.0,0.771,45436041
2018,804,UKR,7240557677.0,0.771,45208907
2019,804,UKR,9633333768.0,0.774,44957458
2020,804,UKR,9417632971.0,0.762,44680014
2021,804,UKR,11843938109.0,0.755,
2022,804,UKR,9170803255.0,0.734,
2023,804,UKR,8306532857.0,,
2013,858,URY,893087449.0,0.802,3345337
2014,858,URY,866716734.0,0.805,3356334
2015,858,URY,504691198.0,0.807,3368017
2016,858,URY,543171535.0,0.811,3379283
2017,858,URY,527243769.0,0.815,3388438
2018,858,URY,409147323.0,0.815,3394534
2019,858,URY,459676345.0,0.818,3397206
2020,858,URY,558769251.0,0.82,3398968
2021,858,URY,594011411.0,0.814,
2022,858,URY,813907827.0,0.83,
2023,858,URY,910947990.0,,
2013,842,USA,20300976057.0,0.922,316726282
2014,842,USA,22850742210.0,0.923,319257560
2015,842,USA,18799966274.0,0.924,321815121
2016,842,USA,18938197646.0,0.926,324353340
2017,842,USA,18594946549.0,0.928,326608609
2018,842,USA,21028435347.0,0.93,328529577
2019,842,USA,16881208771.0,0.933,330226227
2020,842,USA,19342931350.0,0.923,331577720
2021,842,USA,30546208516.0,0.921,
2022,842,USA,31578971813.0,0.927,
2023,842,USA,23343580193.0,,
2017,860,UZB,53019386.99,0.714,31819178
2018,860,UZB,20569994.0,0.719,32373490
2019,860,UZB,26950367.97,0.725,32964701
2020,860,UZB,15992490.98,0.716,33586372
2021,860,UZB,7871550.99,0.721,
2022,860,UZB,10094740.98,0.727,
2023,860,UZB,52809285.48,,
2013,670,VCT,3694488.735,0.766,108135
2014,670,VCT,3278436.314,0.772,107535
2015,670,VCT,2980648.875,0.777,106960
2016,670,VCT,2446215.257,0.783,106349
2017,670,VCT,2359829.392,0.789,105663
2018,670,VCT,1569408.738,0.793,104926
2019,670,VCT,538291.16,0.789,104167
2020,670,VCT,168467.54,0.785,103526
2021,670,VCT,261049.011,0.773,
2022,670,VCT,1004.932,0.772,
2023,670,VCT,1193.228,,
2013,862,VEN,5347.0,0.771,29912198
2013,704,VNM,2939287839.0,0.689,90573104
2014,704,VNM,2969000902.0,0.693,91679578
2015,704,VNM,2824656509.0,0.697,92823254
2016,704,VNM,2180841929.0,0.702,94000117
2017,704,VNM,2663088749.0,0.706,95176977
2018,704,VNM,2678687049.0,0.711,96237319
2019,704,VNM,2498630959.0,0.717,97173776
2020,704,VNM,2930514515.0,0.726,98079191
2021,704,VNM,3104725006.0,0.718,
2022,704,VNM,3256901869.0,0.726,
2013,882,WSM,58889.0,0.704,198268
2014,882,WSM,16391.0,0.707,200037
2017,882,WSM,26621.224,0.714,205415
2018,882,WSM,55293.974,0.713,207582
2019,882,WSM,39756.96,0.712,209780
2021,882,WSM,8199.813,0.708,
2022,882,WSM,61479.528,0.702,
2023,882,WSM,30138.798,,
2013,887,YEM,4244976.0,0.496,29312952
2014,887,YEM,7815224.0,0.485,30226309
2015,887,YEM,17749006.0,0.455,31159379
2018,887,YEM,2884227.079,0.427,34085182
2019,887,YEM,17024.273,0.43,35111408
2013,710,ZAF,940864738.3,0.705,54678791
2014,710,ZAF,804176221.4,0.714,55594838
2015,710,ZAF,388502502.4,0.721,56723537
2016,710,ZAF,444249001.8,0.711,57259551
2017,710,ZAF,581574092.3,0.725,57635162
2018,710,ZAF,555531080.2,0.731,58613001
2019,710,ZAF,400461968.7,0.741,59587885
2020,710,ZAF,703462697.0,0.722,60562381
2021,710,ZAF,1000464493.0,0.721,
2022,710,ZAF,1524925633.0,0.717,
2023,710,ZAF,1507893795.0,,
2013,894,ZMB,161719470.8,0.554,15398997
2014,894,ZMB,78183555.03,0.557,15895315
2015,894,ZMB,219704424.7,0.563,16399089
2016,894,ZMB,191258442.0,0.564,16914423
2017,894,ZMB,100759643.8,0.568,17441320
2018,894,ZMB,46255342.22,0.571,17973569
2019,894,ZMB,39291593.79,0.574,18513839
2020,894,ZMB,42689581.27,0.569,19059395
2021,894,ZMB,46633365.17,0.565,
2022,894,ZMB,113480351.4,0.569,
2023,894,ZMB,65665592.7,,
2013,716,ZWE,2150093.64,0.532,14013808
2014,716,ZWE,1219119.54,0.539,14207359
2015,716,ZWE,1905722.19,0.544,14399013
2016,716,ZWE,2195059.92,0.547,14600294
2017,716,ZWE,10167525.1,0.552,14812482
2018,716,ZWE,3303112.69,0.564,15034452
2019,716,ZWE,3539986.13,0.56,15271368
2020,716,ZWE,8530301.54,0.554,15526888
2021,716,ZWE,3029207.81,0.549,
2022,716,ZWE,5291770.33,0.55,
2023,716,ZWE,4122929.71,,
