year,country_code,country_code_letter,dollar_value,HDI_value,population
2015,646,RWA,117962674.5,0.509,11640022
2015,682,SAU,166249948.0,0.842,29816382
2015,686,SEN,93213292.0,0.501,14593331
2015,688,SRB,38544727.0,0.794,7095383
2015,694,SLE,639154.0,0.438,7037655
2015,699,IND,673066200.0,0.619,1328024498
2015,702,SGP,45449668.93,0.935,5535002
2015,703,SVK,33273366.21,0.852,5423801
2015,704,VNM,130874155.0,0.697,92823254
2015,705,SVN,15482368.0,0.903,2063531
2015,710,ZAF,8402041205.0,0.721,56723537
2015,716,ZWE,339408116.8,0.544,14399013
2015,724,ESP,1661597368.0,0.889,46422303
2015,729,SDN,3784547.0,0.514,40024431
2015,740,SUR,444326046.6,0.707,581627
2015,748,SWZ,166.472,0.577,1142813
2015,752,SWE,2049093026.0,0.937,9799186
2015,757,CHE,22967661.34,0.952,8282396
2015,764,THA,101163870.4,0.789,70540795
2015,768,TGO,2189534.2,0.51,7663195
2015,780,TTO,280234027.4,0.812,1349667
2015,784,ARE,46550199.96,0.86,8505237
2015,788,TUN,2372834.0,0.724,11402264
2015,792,TUR,1000102357.0,0.821,78218479
2015,800,UGA,2368362.0,0.525,37531446
2015,804,UKR,2216459224.0,0.764,45784896
2015,807,MKD,139367120.5,0.777,1912430
2015,818,EGY,11505230.01,0.695,99597342
2015,826,GBR,269032425.0,0.923,65088000
2015,834,TZA,471292568.0,0.507,52020962
2015,842,USA,6811997450.0,0.924,321815121
2015,854,BFA,25566.435,0.413,18777487
2015,858,URY,408224.0,0.807,3368017
2015,894,ZMB,34743563.81,0.563,16399089
2016,4,AFG,186827.0,0.483,34700612
2016,8,ALB,98961465.0,0.795,2876101
2016,12,DZA,1709436.0,0.738,40850721
2016,20,AND,6862.534,0.859,72181
2016,24,AGO,66474.09,0.595,29183070
2016,31,AZE,15906702.93,0.752,9757812
2016,32,ARG,987156858.7,0.848,43900313
2016,36,AUS,49227428049.0,0.936,24190907
2016,40,AUT,31248186.38,0.913,8736668
2016,48,BHR,781466250.4,0.862,1423726
2016,51,ARM,412976555.0,0.773,2992300
2016,52,BRB,651.0,0.801,279598
2016,56,BEL,162469818.9,0.927,11331422
2016,68,BOL,1855800472.0,0.7,11180020
2016,70,BIH,28977074.0,0.767,3473003
2016,72,BWA,103279.0,0.697,2234776
2016,76,BRA,15816098824.0,0.753,203218114
2016,84,BLZ,19.0,0.72,364705
2016,90,SLB,624078.0,0.564,662379
2016,96,BRN,114868.0,0.83,427564
2016,100,BGR,548541385.2,0.81,6894139
2016,104,MMR,24884705.53,0.567,51495696
2016,108,BDI,3597895.0,0.423,11239451
2016,112,BLR,2434600.0,0.809,9469379
2016,120,CMR,24187.0,0.566,23454161
2016,124,CAN,6132698429.0,0.928,36110803
2016,144,LKA,10743659.0,0.765,21209000
2016,152,CHL,14589214966.0,0.851,18267221
2016,156,CHN,270468805.0,0.749,1387790000
2016,170,COL,38826681.0,0.763,47437512
2016,178,COG,891135.489,0.606,5222536
2016,180,COD,848207007.5,0.466,83956415
2016,188,CRI,378.0,0.796,4866998
2016,191,HRV,17972396.0,0.85,4106867
2016,192,CUB,5084352.69,0.763,11265612
2016,196,CYP,13293.905,0.881,1237112
2016,203,CZE,23206699.0,0.894,10566332
2016,208,DNK,5823373.754,0.943,5728010
2016,214,DOM,62920794.94,0.759,10551430
2016,218,ECU,34171169.0,0.761,16505139
2016,222,SLV,791106.35,0.664,6200800
2016,231,ETH,6803936.902,0.465,106718162
2016,233,EST,1540130.875,0.884,1315790
2016,242,FJI,1327112.077,0.721,919166
2016,246,FIN,218070265.0,0.931,5495303
2016,251,FRA,216795824.0,0.896,66724104
2016,266,GAB,160633681.9,0.696,2100306
2016,268,GEO,335563575.2,0.802,3727505
2016,275,PSE,516898.0,0.715,4367088
2016,276,DEU,407811614.3,0.941,82348669
2016,288,GHA,143264684.0,0.586,29356742
2016,300,GRC,64800550.0,0.877,10775971
2016,320,GTM,648648170.0,0.633,16268760
2016,324,GIN,615060496.3,0.466,12073030
2016,328,GUY,108204977.0,0.693,763548
2016,340,HND,33745553.0,0.615,9412380
2016,344,HKG,26398523.67,0.939,7336600
2016,348,HUN,13302358.0,0.843,9759755
2016,352,ISL,977802.0,0.951,335439
2016,360,IDN,3567655091.0,0.701,264627418
2016,364,IRN,1103045137.0,0.785,83812228
2016,372,IRL,238870929.3,0.929,4762722
2016,376,ISR,1759000.0,0.902,8546000
2016,380,ITA,197949703.1,0.886,60115223
2016,384,CIV,12850651.91,0.506,25989405
2016,388,JAM,92154247.0,0.71,2809915
2016,392,JPN,143066164.0,0.914,127076000
2016,398,KAZ,1193597789.0,0.797,18363600
2016,400,JOR,519527.0,0.74,10006367
2016,404,KEN,142137892.8,0.586,48139687
2016,410,KOR,93225608.0,0.912,51217803
2016,414,KWT,303371.74,0.832,4004096
2016,417,KGZ,68285082.0,0.692,6175338
2016,418,LAO,751017566.0,0.61,6908802
2016,422,LBN,102354.0,0.76,6323060
2016,426,LSO,1795.962,0.518,2130422
2016,428,LVA,439521.14,0.858,1959537
2016,434,LBY,85438.0,0.746,6632126
2016,440,LTU,1543885.0,0.87,2877325
2016,442,LUX,10278074.0,0.922,582014
2016,450,MDG,64523661.69,0.501,26099952
2016,454,MWI,7973.589,0.501,17557739
2016,458,MYS,1355412472.0,0.798,31789685
2016,466,MLI,16184.0,0.407,19191289
2016,470,MLT,349266.0,0.887,454505
2016,478,MRT,686385062.0,0.532,4086657
2016,484,MEX,3816192772.0,0.773,122251351
2016,490,S19,920660279.0,,
2016,496,MNG,2108362276.0,0.741,3088856
2016,499,MNE,31466924.16,0.826,625353
2016,504,MAR,242653987.0,0.662,35023457
2016,508,MOZ,191269132.0,0.448,27337105
2016,512,OMN,134091142.7,0.832,4390877
2016,516,NAM,842461593.0,0.631,2439213
2016,524,NPL,26628.989,0.574,27955462
2016,528,NLD,679704708.7,0.933,17030314
2016,533,ABW,214423.91,,108727
2016,554,NZL,5457608.0,0.935,4714100
2016,558,NIC,169452.61,0.65,6232666
2016,562,NER,299748511.5,0.372,20685753
2016,566,NGA,10527682.0,0.526,195443700
2016,579,NOR,131588246.0,0.956,5234519
2016,586,PAK,90578930.0,0.533,220138869
2016,600,PRY,13558.0,0.736,6249126
2016,604,PER,12248690229.0,0.764,30866494
2016,608,PHL,1255040307.0,0.696,106735719
2016,616,POL,128810376.0,0.872,37970087
2016,620,PRT,409744052.0,0.851,10325452
2016,634,QAT,13158997.57,0.853,2477113
2016,642,ROU,44390968.0,0.815,19702267
2016,643,RUS,2043592122.0,0.826,145015460
2016,646,RWA,86740304.62,0.518,11919183
2016,670,VCT,1316.665,0.783,106349
2016,682,SAU,223331382.9,0.846,30954198
2016,686,SEN,99614814.0,0.51,15034521
2016,688,SRB,50786671.0,0.8,7058322
2016,694,SLE,368350.0,0.446,7205328
2016,699,IND,1316315753.0,0.63,1343944296
2016,702,SGP,45369472.34,0.937,5607283
2016,703,SVK,26659259.54,0.855,5430798
2016,704,VNM,77671267.94,0.702,94000117
2016,705,SVN,13045766.44,0.909,2065042
2016,710,ZAF,7684748041.0,0.711,57259551
2016,716,ZWE,380973349.5,0.547,14600294
2016,724,ESP,1383762589.0,0.894,46458139
2016,729,SDN,851785.0,0.517,41259892
2016,740,SUR,113945930.0,0.709,587757
2016,748,SWZ,241.609,0.59,1149507
