year,country_code,country_code_letter,dollar_value,HDI_value,population
2016,100,BGR,315091314.8,0.81,6894139
2016,104,MMR,235905529.8,0.567,51495696
2016,108,BDI,99453.0,0.423,11239451
2016,112,BLR,843803500.0,0.809,9469379
2016,116,KHM,41774161.0,0.573,15852803
2016,120,CMR,480228813.0,0.566,23454161
2016,124,CAN,13175616032.0,0.928,36110803
2016,140,CAF,28827353.0,0.373,4713663
2016,144,LKA,35951114.0,0.765,21209000
2016,152,CHL,2280630304.0,0.851,18267221
2016,156,CHN,13544086576.0,0.749,1387790000
2016,170,COL,38776409.0,0.763,47437512
2016,174,COM,1582.223,0.563,741741
2016,178,COG,158532930.1,0.606,5222536
2016,180,COD,37053634.62,0.466,83956415
2016,188,CRI,67476913.0,0.796,4866998
2016,191,HRV,789415138.0,0.85,4106867
2016,192,CUB,35082896.13,0.763,11265612
2016,196,CYP,766793.77,0.881,1237112
2016,203,CZE,1984266998.0,0.894,10566332
2016,204,BEN,5651180.004,0.508,11697842
2016,208,DNK,740847874.1,0.943,5728010
2016,212,DMA,45234.77,0.728,69606
2016,214,DOM,7538463.741,0.759,10551430
2016,218,ECU,338086632.0,0.761,16505139
2016,222,SLV,6880467.55,0.664,6200800
2016,231,ETH,314355.225,0.465,106718162
2016,233,EST,1339146315.0,0.884,1315790
2016,242,FJI,30343553.37,0.721,919166
2016,246,FIN,2848730227.0,0.931,5495303
2016,251,FRA,2611631557.0,0.896,66724104
2016,258,PYF,168117.078,,279178
2016,266,GAB,484581155.3,0.696,2100306
2016,268,GEO,26873318.93,0.802,3727505
2016,270,GMB,2050029.648,0.472,2283769
2016,275,PSE,29693139.0,0.715,4367088
2016,276,DEU,8163317501.0,0.941,82348669
2016,288,GHA,482192985.0,0.586,29356742
2016,296,KIR,1710.0,0.619,118478
2016,300,GRC,62311709.0,0.877,10775971
2016,304,GRL,9.87,,56186
2016,308,GRD,19945.536,0.787,115130
2016,320,GTM,101112769.0,0.633,16268760
2016,324,GIN,7597981.73,0.466,12073030
2016,328,GUY,42368741.0,0.693,763548
2016,340,HND,67226070.0,0.615,9412380
2016,344,HKG,232867176.1,0.939,7336600
2016,348,HUN,712625518.0,0.843,9759755
2016,352,ISL,570730.0,0.951,335439
2016,360,IDN,3864876660.0,0.701,264627418
2016,364,IRN,41838414.36,0.785,83812228
2016,372,IRL,459233090.0,0.929,4762722
2016,376,ISR,8834000.0,0.902,8546000
2016,380,ITA,1876376811.0,0.886,60115223
2016,384,CIV,141556244.8,0.506,25989405
2016,388,JAM,2438709.0,0.71,2809915
2016,392,JPN,219404951.0,0.914,127076000
2016,398,KAZ,8110048.0,0.797,18363600
2016,400,JOR,9853877.0,0.74,10006367
2016,404,KEN,5691205.09,0.586,48139687
2016,410,KOR,90318972.0,0.912,51217803
2016,414,KWT,5031075.41,0.832,4004096
2016,417,KGZ,100423.0,0.692,6175338
2016,418,LAO,25601046.0,0.61,6908802
2016,422,LBN,13116383.0,0.76,6323060
2016,426,LSO,207933.586,0.518,2130422
2016,428,LVA,1968435348.0,0.858,1959537
2016,434,LBY,62006.0,0.746,6632126
2016,440,LTU,998761464.0,0.87,2877325
2016,442,LUX,235964774.0,0.922,582014
2016,446,MAC,285960.0,,652500
2016,450,MDG,6403422.785,0.501,26099952
2016,454,MWI,8539227.771,0.501,17557739
2016,458,MYS,3492161371.0,0.798,31789685
2016,466,MLI,5996498.0,0.407,19191289
2016,470,MLT,252411.0,0.887,454505
2016,478,MRT,6950.0,0.532,4086657
2016,480,MUS,2060667.43,0.794,1263747
2016,484,MEX,412327961.0,0.773,122251351
2016,490,S19,163713185.0,,
2016,496,MNG,428854.0,0.741,3088856
2016,498,MDA,8860482.0,0.755,2803186
2016,499,MNE,32137940.45,0.826,625353
2016,500,MSR,14.089,,
2016,504,MAR,19290553.0,0.662,35023457
2016,508,MOZ,29751337.55,0.448,27337105
2016,512,OMN,19349571.73,0.832,4390877
2016,516,NAM,29627299.0,0.631,2439213
2016,524,NPL,772928.345,0.574,27955462
2016,528,NLD,1370419025.0,0.933,17030314
2016,533,ABW,40867.85,,108727
2016,554,NZL,2881204013.0,0.935,4714100
2016,558,NIC,8819195.63,0.65,6232666
2016,562,NER,13867.222,0.372,20685753
2016,566,NGA,13431043.0,0.526,195443700
